env,step,row,release_row,released,certified,k,gate_ok,can,contact,reward,r_adv,r_leash,r_bonus,r_act,r_soft,e_n_cm,e_xy_cm,dp_plate_cm,dr_plate_deg,dp_sponge_cm,dr_sponge_deg,within,plate_tilt_deg,gap_mm,coverage,travel_cm,success,died,die_kind,cross_any,dq_re_deg,done,F_L_thumb,F_L_index,F_L_middle,F_L_ring,F_L_pinky,F_R_thumb,F_R_index,F_R_middle,F_R_ring,F_R_pinky
0,10,11.0,10.0,1.0,0.0,0.0,0.0,0.0,1.0,-6.0039885e-05,0.0,-0.0,0.0,-6.0039885e-05,-0.0,0.07516835,1.0351127,0.0,0.11190581,0.0,0.1251145,1.0,3.852698,-5.1373634,0.125,2.1603527,0.0,0.0,0.0,0.0,0.0,0,14.96455,11.546977,0.0,1.9553239,5.628368,4.2482743,0.23295961,0.0,0.0,2.4422016
1,10,11.0,10.0,1.0,0.0,0.0,0.0,0.0,1.0,-7.349669e-05,0.0,-0.0,0.0,-7.349669e-05,-0.0,0.017212518,1.1820961,0.0,0.11869404,0.0,0.08846931,1.0,1.8161767,-4.561864,0.12037037,2.0976446,0.0,0.0,0.0,0.0,0.0,0,14.31206,9.827497,0.0,2.7570548,6.0255218,4.1370215,0.0,0.0,0.0,2.0786314
2,10,11.0,10.0,1.0,0.0,0.0,0.0,0.0,1.0,-6.166062e-05,0.0,-0.0,0.0,-6.166062e-05,-0.0,0.005735643,0.9727546,0.0,0.09691328,0.0,0.0,1.0,3.3382988,-5.7236423,0.125,2.2421236,0.0,0.0,0.0,0.0,0.0,0,17.608938,13.185017,0.0,1.0111431,5.8688254,3.8092875,0.5893095,0.0,0.0,2.3371463
3,10,11.0,10.0,1.0,0.0,0.0,0.0,0.0,1.0,-6.044289e-05,0.0,-0.0,0.0,-6.044289e-05,-0.0,0.049480423,0.94037473,0.0,0.0,0.0,0.055952907,1.0,2.5745826,-6.068332,0.125,2.0505857,0.0,0.0,0.0,0.0,0.0,0,16.743052,13.587782,0.0,1.5556133,4.767282,4.4991155,0.038138386,0.0,0.0,1.0468525
0,11,12.0,10.0,1.0,0.0,0.0,0.0,0.0,1.0,-4.4557335e-05,0.0,-0.0,0.0,-4.4557335e-05,-0.0,0.050348043,1.6136189,0.036116976,0.25022906,0.14220822,0.63673407,1.0,3.0476103,-3.9532018,0.125,2.7750115,0.0,0.0,0.0,0.0,0.0,0,14.874119,9.919317,0.0,2.965127,7.062061,3.9418886,0.20331243,0.0,0.0,3.5506008
1,11,12.0,10.0,1.0,0.0,0.0,0.0,0.0,1.0,-3.9118942e-05,0.0,-0.0,0.0,-3.9118942e-05,-0.0,0.10846499,1.7405155,0.1663522,2.3910072,0.10678278,1.7118458,1.0,3.263568,-4.893163,0.12037037,2.9050164,0.0,0.0,0.0,0.0,0.0,0,13.509601,9.372511,0.0,2.1814792,7.7521386,3.8998911,0.0,0.0,0.0,3.8778186
2,11,12.0,10.0,1.0,0.0,0.0,0.0,0.0,1.0,-5.1875642e-05,0.0,-0.0,0.0,-5.1875642e-05,-0.0,0.006449595,1.6188526,0.037526265,0.31651753,0.11516838,0.28530505,1.0,2.7808003,-4.8236175,0.125,2.9027927,0.0,0.0,0.0,0.0,0.0,0,14.835056,10.628272,0.0,2.4624138,5.765644,3.7807643,0.38656837,0.0,0.0,3.5882554
3,11,12.0,10.0,1.0,0.0,0.0,0.0,0.0,1.0,-4.6759997e-05,0.0,-0.0,0.0,-4.6759997e-05,-0.0,0.047552213,1.6028513,0.073934965,0.7044302,0.18413629,0.8740145,1.0,2.4069653,-5.5150723,0.125,2.8035738,0.0,0.0,0.0,0.0,0.0,0,13.641401,9.839954,0.0,2.7910619,7.3541284,4.115165,0.15500888,0.0,0.0,2.1664855
0,12,13.0,10.0,1.0,0.0,0.0,0.0,0.0,1.0,-2.3096709e-05,0.0,-0.0,0.0,-2.3096709e-05,-0.0,0.12087263,1.842843,0.05710579,0.4261249,0.18255292,0.8232894,1.0,3.0249152,-3.0987878,0.125,3.017938,0.0,0.0,0.0,0.0,0.0,0,14.404682,9.623552,0.0,2.681297,6.9336967,3.898629,0.22440623,0.0,0.0,3.5248902
1,12,13.0,10.0,1.0,0.0,0.0,0.0,0.0,1.0,-2.1095355e-05,0.0,-0.0,0.0,-2.1095355e-05,-0.0,0.15352853,1.9691212,0.1625807,2.3457294,0.15414946,2.475925,1.0,3.2466674,-4.091315,0.12037037,3.1534474,0.0,0.0,0.0,0.0,0.0,0,12.732143,9.0876045,0.0,2.1066453,6.859159,4.026356,0.025185473,0.0,0.0,3.6865487
2,12,13.0,10.0,1.0,0.0,0.0,0.0,0.0,1.0,-2.2921213e-05,0.0,-0.0,0.0,-2.2921213e-05,-0.0,0.060127676,1.8021686,0.03420358,0.17245845,0.1385408,0.7722732,1.0,2.730508,-3.9973612,0.125,3.1115074,0.0,0.0,0.0,0.0,0.0,0,14.292838,9.581266,0.0,2.5983393,6.893403,3.775802,0.35603094,0.0,0.0,3.687342
3,12,13.0,10.0,1.0,0.0,0.0,0.0,0.0,1.0,-2.2426291e-05,0.0,-0.0,0.0,-2.2426291e-05,-0.0,0.11953898,1.8381393,0.068799384,0.48132548,0.23518379,1.309831,1.0,2.25594,-4.799951,0.125,3.0550833,0.0,0.0,0.0,0.0,0.0,0,13.261074,9.472039,0.0,2.4702816,7.009634,4.110786,0.0990632,0.0,0.0,2.492785
0,13,14.0,10.0,1.0,0.0,0.0,0.0,0.0,1.0,-1.6774375e-05,0.0,-0.0,0.0,-1.6774375e-05,-0.0,0.05797185,2.183987,0.058651242,0.3732526,0.2175053,0.8089034,1.0,2.7223952,-2.7274954,0.125,3.3678799,0.0,0.0,0.0,0.0,0.0,0,13.958996,9.490071,0.0,2.5431063,6.4790545,3.7999074,0.27216536,0.0,0.0,3.4133317
1,13,14.0,10.0,1.0,0.0,0.0,0.0,0.0,1.0,-1.6050604e-05,0.0,-0.0,0.0,-1.6050604e-05,-0.0,0.13246275,2.311544,0.17533806,2.4434655,0.16924949,2.3949325,1.0,2.9807148,-3.3149793,0.125,3.510778,0.0,0.0,0.0,0.0,0.0,0,12.146056,9.006595,0.0,2.0583105,6.4526815,3.8236926,0.051621187,0.0,0.0,3.588515
2,13,14.0,10.0,1.0,0.0,0.0,0.0,0.0,1.0,-1.7525357e-05,0.0,-0.0,0.0,-1.7525357e-05,-0.0,0.0064035878,2.140391,0.05095356,0.2712418,0.16967313,0.8430175,1.0,2.5003762,-3.3807998,0.125,3.4549224,0.0,0.0,0.0,0.0,0.0,0,13.714167,9.589618,0.0,2.5850751,6.667635,3.7082212,0.41440627,0.0,0.0,3.6792226
3,13,14.0,10.0,1.0,0.0,0.0,0.0,0.0,1.0,-1.692332e-05,0.0,-0.0,0.0,-1.692332e-05,-0.0,0.0716269,2.2072146,0.08531645,0.57742804,0.26974428,1.3317572,1.0,1.9536444,-3.5319905,0.125,3.4465551,0.0,0.0,0.0,0.0,0.0,0,12.918991,9.383915,0.0,2.3799572,6.763916,4.117191,0.08595856,0.0,0.0,2.7602668
0,14,15.0,10.0,1.0,0.0,0.0,0.0,0.0,1.0,-1.3640314e-05,0.0,-0.0,0.0,-1.3640314e-05,-0.0,0.01981631,2.4569523,0.06598371,0.3976203,0.22077668,1.0210481,1.0,2.3817053,-2.049446,0.125,3.6456375,0.0,0.0,0.0,0.0,0.0,0,13.777638,9.428128,0.0,2.5429814,6.3728995,3.9148383,0.19624606,0.0,0.0,3.390462
1,14,15.0,10.0,1.0,0.0,0.0,0.0,0.0,1.0,-1.3177588e-05,0.0,-0.0,0.0,-1.3177588e-05,-0.0,0.040681288,2.5906074,0.17302686,2.4079704,0.1756927,2.6609132,1.0,2.6011307,-2.0553637,0.125,3.7954159,0.0,0.0,0.0,0.0,0.0,0,11.380969,8.894817,0.0,1.966578,6.381143,3.8733602,0.027596883,0.0,0.0,3.7327676
2,14,15.0,10.0,1.0,0.0,0.0,0.0,0.0,1.0,-1.3238348e-05,0.0,-0.0,0.0,-1.3238348e-05,-0.0,0.061119348,2.4249735,0.05766735,0.24708138,0.20655712,1.0040423,1.0,2.0743368,-3.1892936,0.125,3.7400093,0.0,0.0,0.0,0.0,0.0,0,13.182805,9.355402,0.0,2.2640698,6.3442926,3.7184002,0.5581883,0.0,0.0,3.5877686
3,14,15.0,10.0,1.0,0.0,0.0,0.0,0.0,1.0,-1.3691178e-05,0.0,-0.0,0.0,-1.3691178e-05,-0.0,0.024644285,2.4888868,0.093074545,0.6501149,0.27988902,1.5050296,1.0,1.6610681,-1.7226673,0.125,3.7380905,0.0,0.0,0.0,0.0,0.0,0,12.883295,9.2761,0.0,2.635983,6.785226,4.117653,0.0874362,0.0,0.0,2.8739314
0,15,16.0,10.0,1.0,0.0,0.0,0.0,0.0,1.0,-1.0167075e-05,0.0,-0.0,0.0,-1.0167075e-05,-0.0,0.044415705,2.6521182,0.075834915,0.3896671,0.22465049,1.2181869,1.0,2.2069979,-1.8367786,0.125,3.8418322,0.0,0.0,0.0,0.0,0.0,0,13.320929,9.398407,0.0,2.466896,6.079946,3.9571292,0.17693111,0.0,0.0,3.3902147
