env,step,row,release_row,released,certified,k,gate_ok,can,contact,reward,r_adv,r_leash,r_bonus,r_act,r_soft,e_n_cm,e_xy_cm,dp_plate_cm,dr_plate_deg,dp_sponge_cm,dr_sponge_deg,within,plate_tilt_deg,gap_mm,coverage,travel_cm,success,died,die_kind,cross_any,dq_re_deg,done,F_L_thumb,F_L_index,F_L_middle,F_L_ring,F_L_pinky,F_R_thumb,F_R_index,F_R_middle,F_R_ring,F_R_pinky
2,9,10.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,-6.0034185e-05,0.0,-0.0,0.0,-6.0034185e-05,-0.0,0.066522695,0.18166295,0.0,0.0,0.0,0.0,1.0,0.94770664,-5.760584,0.12962963,1.2720331,0.0,0.0,0.0,0.0,0.0,0,15.0597105,9.192243,2.85747,0.03962462,0.0,17.083265,0.0,0.0,1.4929962,0.0
3,9,10.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,-5.6573987e-05,0.0,-0.0,0.0,-5.6573987e-05,-0.0,0.11431519,0.09414928,0.0,0.0,0.0,0.0,1.0,0.91791886,-5.893346,0.13425925,1.1738353,0.0,0.0,0.0,0.0,0.0,0,12.899226,7.581528,2.835811,0.0,1.0243338,15.881868,0.0,0.0,0.29600322,0.0
0,10,11.0,10.0,1.0,0.0,0.0,0.0,0.0,1.0,-4.198583e-05,0.0,-0.0,0.0,-4.198583e-05,-0.0,0.12518317,0.50010395,0.0,0.055952907,0.0,0.07912936,1.0,1.1277851,-6.237641,0.12962963,1.6197318,0.0,0.0,0.0,0.0,0.0,0,17.45872,11.17525,6.8630457,0.28997353,1.8071144,16.516035,0.0,0.0,5.704842,0.0
1,10,11.0,10.0,1.0,0.0,0.0,0.0,0.0,1.0,-4.9714017e-05,0.0,-0.0,0.0,-4.9714017e-05,-0.0,0.212254,0.54759604,0.0,0.055952907,0.0,0.06852804,1.0,0.94522566,-4.791843,0.125,2.0050867,0.0,0.0,0.0,0.0,0.0,0,17.881098,11.658183,6.5515733,0.78504384,3.024867,16.659866,0.0,0.0,5.246916,0.0
2,10,11.0,10.0,1.0,0.0,0.0,0.0,0.0,1.0,-4.1392184e-05,0.0,-0.0,0.0,-4.1392184e-05,-0.0,0.1824081,0.6721227,0.0,0.03956468,0.0,0.055952907,1.0,1.726804,-5.979784,0.12962963,1.9353768,0.0,0.0,0.0,0.0,0.0,0,18.867023,11.363178,6.8877892,0.37833017,2.1223638,16.873995,0.0,0.0,2.2107306,0.0
3,10,11.0,10.0,1.0,0.0,0.0,0.0,0.0,1.0,-3.8252154e-05,0.0,-0.0,0.0,-3.8252154e-05,-0.0,0.13790411,0.7275618,0.0,0.11869404,0.0,0.09691328,1.0,2.1010544,-7.0164094,0.13425925,1.9122896,0.0,0.0,0.0,0.0,0.0,0,18.825071,10.828157,6.9160447,0.3050349,1.6954094,16.924435,0.0,0.0,4.4821978,0.0
0,11,12.0,10.0,1.0,0.0,0.0,0.0,0.0,1.0,-2.954404e-05,0.0,-0.0,0.0,-2.954404e-05,-0.0,0.34663713,0.8506055,0.023049442,0.37534365,0.06973236,1.1113423,1.0,0.19979195,-3.7977061,0.12962963,1.9818712,0.0,0.0,0.0,0.0,0.0,0,17.535563,10.990057,6.553244,0.5170957,4.2456903,16.71917,0.0,0.0,5.9197216,0.0
1,11,12.0,10.0,1.0,0.0,0.0,0.0,0.0,1.0,-3.482595e-05,0.0,-0.0,0.0,-3.482595e-05,-0.0,0.49512535,0.95736414,0.004571835,0.11190581,0.106331974,1.7493844,1.0,0.23573394,-2.499517,0.125,2.4156055,0.0,0.0,0.0,0.0,0.0,0,15.756425,9.629827,7.1002617,0.49598432,4.7782574,16.64959,0.0,0.0,5.607144,0.0
2,11,12.0,10.0,1.0,0.0,0.0,0.0,0.0,1.0,-3.6292302e-05,0.0,-0.0,0.0,-3.6292302e-05,-0.0,0.1536712,0.9602643,0.07770336,0.54822487,0.04507552,0.3976203,1.0,1.8122933,-6.1141124,0.12962963,2.23868,0.0,0.0,0.0,0.0,0.0,0,17.561592,10.190564,7.284377,0.5705121,3.9648588,17.185162,0.0,0.0,2.9266536,0.0
3,11,12.0,10.0,1.0,0.0,0.0,0.0,0.0,1.0,-3.2217715e-05,0.0,-0.0,0.0,-3.2217715e-05,-0.0,0.17623343,1.0161049,0.044739153,0.40153787,0.033855617,0.5567249,1.0,2.0329766,-6.823456,0.13425925,2.203054,0.0,0.0,0.0,0.0,0.0,0,18.068993,9.807236,7.4423447,0.6074205,4.725749,17.220854,0.0,0.0,5.8621645,0.0
