env,step,row,release_row,released,certified,k,gate_ok,can,contact,reward,r_adv,r_leash,r_bonus,r_act,r_soft,e_n_cm,e_xy_cm,dp_plate_cm,dr_plate_deg,dp_sponge_cm,dr_sponge_deg,within,plate_tilt_deg,gap_mm,coverage,travel_cm,success,died,die_kind,cross_any,dq_re_deg,done,F_L_thumb,F_L_index,F_L_middle,F_L_ring,F_L_pinky,F_R_thumb,F_R_index,F_R_middle,F_R_ring,F_R_pinky
1,6,7.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.00017684954,0.0,-0.0,0.0,-0.00017684954,-0.0,0.118041225,0.42890677,0.0,0.0,0.0,0.0,1.0,2.0712206,-5.2554507,0.30555555,0.27654696,0.0,0.0,0.0,0.0,0.0,0,14.983734,4.3307433,0.0,0.0,0.0,8.586307,2.3492675,0.7376866,0.0,0.4416829
2,6,7.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.00017960038,0.0,-0.0,0.0,-0.00017960038,-0.0,0.10777023,0.4313569,0.0,0.0,0.0,0.0,1.0,2.0283506,-5.883685,0.32407406,0.32105914,0.0,0.0,0.0,0.0,0.0,0,14.686938,4.8807006,0.0,0.0,0.0,9.53128,3.264211,1.0181524,0.0,0.3719928
3,6,7.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0001810274,0.0,-0.0,0.0,-0.0001810274,-0.0,0.13973582,0.43686628,0.0,0.0,0.0,0.0,1.0,1.8741927,-5.3237777,0.28703704,0.38486043,0.0,0.0,0.0,0.0,0.0,0,14.222359,4.414021,0.0,0.0,0.0,9.275159,2.8699803,0.7507496,0.0,0.57236826
0,7,8.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.00016324178,0.0,-0.0,0.0,-0.00016324178,-0.0,0.112410076,0.512362,0.0,0.0,0.0,0.0,1.0,2.2973766,-6.2852745,0.33333334,0.46983328,0.0,0.0,0.0,0.0,0.0,0,16.252714,3.5292652,0.0,0.0,2.8329673,9.833243,2.7880614,1.1908599,0.0,0.56682813
1,7,8.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.00015797213,0.0,-0.0,0.0,-0.00015797213,-0.0,0.15004799,0.55001014,0.0,0.0,0.0,0.0,1.0,2.1941016,-5.9947343,0.3148148,0.41446808,0.0,0.0,0.0,0.0,0.0,0,16.637089,5.3485937,0.0,0.0,0.27360192,9.986533,3.0819952,0.8223159,0.0,0.29925862
2,7,8.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.00015002422,0.0,-0.0,0.0,-0.00015002422,-0.0,0.13617054,0.50583667,0.0,0.0,0.0,0.0,1.0,2.3491874,-7.127298,0.33333334,0.43055913,0.0,0.0,0.0,0.0,0.0,0,18.799932,5.0481396,0.0,0.0,3.991658,9.988103,3.4238777,0.9597511,0.0,0.33329108
3,7,8.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.00016837429,0.0,-0.0,0.0,-0.00016837429,-0.0,0.13299696,0.493459,0.0,0.0,0.0,0.0,1.0,1.7358469,-5.3314166,0.30092594,0.45637414,0.0,0.0,0.0,0.0,0.0,0,12.2828245,6.393317,0.0,0.0,2.3632305,9.9843,2.550611,0.66714215,0.0,0.4408354
0,8,9.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.00014091404,0.0,-0.0,0.0,-0.00014091404,-0.0,0.11311807,0.5639175,0.0,0.0,0.0,0.0,1.0,1.8600425,-6.013878,0.33796296,0.5970715,0.0,0.0,0.0,0.0,0.0,0,11.522723,3.3234901,0.0,0.0,8.03189,10.764862,2.6453738,0.7241462,0.0,0.61989516
1,8,9.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.00012232027,0.0,-0.0,0.0,-0.00012232027,-0.0,0.17943494,0.61790067,0.0,0.0,0.0,0.0,1.0,2.015574,-5.329351,0.31944445,0.53339434,0.0,0.0,0.0,0.0,0.0,0,12.057694,3.342878,0.0,0.0,5.1300554,10.964343,2.8019156,0.77500975,0.0,0.5590939
2,8,9.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.00014679226,0.0,-0.0,0.0,-0.00014679226,-0.0,0.1553379,0.59384334,0.0,0.0,0.0,0.0,1.0,1.9897745,-6.473301,0.33796296,0.5716493,0.0,0.0,0.0,0.0,0.0,0,13.276171,2.8924875,0.0,0.0,5.5870037,10.081577,3.254452,0.8215781,0.0,0.5778674
3,8,9.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.00013736449,0.0,-0.0,0.0,-0.00013736449,-0.0,0.12426674,0.53580904,0.0,0.0,0.0,0.0,1.0,1.9234587,-5.1262293,0.31944445,0.5076963,0.0,0.0,0.0,0.0,0.0,0,13.658622,5.735374,0.0,0.0,8.419361,11.2403755,2.836896,0.9324496,0.0,0.6446445
0,9,10.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.00014875519,0.0,-0.0,0.0,-0.00014875519,-0.0,0.17044805,0.5854681,0.0,0.0,0.0,0.0,1.0,2.1383562,-5.8654575,0.3425926,0.6768614,0.0,0.0,0.0,0.0,0.0,0,15.187152,4.3252363,0.0,0.0,11.058023,11.542057,2.9338794,0.8705427,0.0,0.5023572
1,9,10.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.00012983261,0.0,-0.0,0.0,-0.00012983261,-0.0,0.15595499,0.6137644,0.0,0.0,0.0,0.0,1.0,2.2426264,-5.894874,0.32407406,0.5778609,0.0,0.0,0.0,0.0,0.0,0,13.552805,3.6769428,0.0,0.0,10.005261,10.176805,2.965349,0.9968089,0.0,0.7149751
2,9,10.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.00012086363,0.0,-0.0,0.0,-0.00012086363,-0.0,0.14158133,0.6600594,0.0,0.0,0.0,0.0,1.0,1.8047186,-6.7076573,0.3425926,0.6526327,0.0,0.0,0.0,0.0,0.0,0,14.1589365,3.3825412,0.0,0.0,11.249018,10.458924,2.861154,0.61459374,0.0,0.93643826
3,9,10.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.00014034104,0.0,-0.0,0.0,-0.00014034104,-0.0,0.11839159,0.58574003,0.0,0.0,0.0,0.0,1.0,1.9616421,-5.867499,0.32407406,0.6009716,0.0,0.0,0.0,0.0,0.0,0,12.341864,4.580189,0.0,0.0,12.920662,9.338621,2.1066184,1.1664581,0.0,1.7202713
0,10,11.0,10.0,1.0,0.0,0.0,0.0,0.0,1.0,-0.00011242914,0.0,-0.0,0.0,-0.00011242914,-0.0,0.31390265,0.46588895,0.0,0.06852804,0.0,0.0,1.0,2.8852727,-14.615398,0.37962964,0.80852073,0.0,0.0,0.0,0.0,0.0,0,11.531203,10.92343,0.0,0.0,5.095283,12.081989,1.6685281,0.0,4.349236,0.0
1,10,11.0,10.0,1.0,0.0,0.0,0.0,0.0,1.0,-0.00012340737,0.0,-0.0,0.0,-0.00012340737,-0.0,0.3409993,0.4576876,0.0,0.06852804,0.0,0.0,1.0,3.3798556,-14.644725,0.38425925,0.7540221,0.0,0.0,0.0,0.0,0.0,0,10.894486,9.937065,0.0,0.0,4.832158,12.302632,1.5901908,0.0,2.4313638,0.0
2,10,11.0,10.0,1.0,0.0,0.0,0.0,0.0,1.0,-0.000116963194,0.0,-0.0,0.0,-0.000116963194,-0.0,0.3086759,0.43943533,0.0,0.0,0.0,0.1046783,1.0,2.7335174,-14.478354,0.38425925,0.8734145,0.0,0.0,0.0,0.0,0.0,0,12.791962,10.815879,0.0,0.0,5.469885,12.535671,1.5703115,0.0,3.3351734,0.0
3,10,11.0,10.0,1.0,0.0,0.0,0.0,0.0,1.0,-8.457933e-05,0.0,-0.0,0.0,-8.457933e-05,-0.0,0.31281894,0.5020002,0.0,0.0,0.0,0.0,1.0,2.9530025,-13.78122,0.38425925,0.6891387,0.0,0.0,0.0,0.0,0.0,0,9.713684,10.025944,0.0,0.0,4.880194,12.534409,1.4405813,0.0,2.3695045,0.4053627
0,11,12.0,10.0,1.0,0.0,0.0,0.0,0.0,1.0,-6.2848536e-05,0.0,-0.0,0.0,-6.2848536e-05,-0.0,0.31313115,0.55056405,0.15824056,1.1169623,0.04199129,0.67839396,1.0,3.3884757,-14.776977,0.38425925,0.9254792,0.0,0.0,0.0,0.0,0.0,0,8.703747,9.849975,0.0,0.0,6.198183,12.091607,1.7792373,0.35400635,2.6638403,0.70527196
1,11,12.0,10.0,1.0,0.0,0.0,0.0,0.0,1.0,-6.2050785e-05,0.0,-0.0,0.0,-6.2050785e-05,-0.0,0.3409207,0.55771685,0.16501509,1.2429922,0.04995691,0.67143583,1.0,3.6348035,-14.811073,0.3888889,0.87950623,0.0,0.0,0.0,0.0,0.0,0,7.794132,8.804061,0.0,0.0,7.63577,12.34593,1.3466991,0.0,2.1435022,0.031549208
2,11,12.0,10.0,1.0,0.0,0.0,0.0,0.0,1.0,-5.564333e-05,0.0,-0.0,0.0,-5.564333e-05,-0.0,0.31518805,0.55929065,0.16519576,1.4044156,0.048724502,0.8882271,1.0,3.2204518,-14.836693,0.3888889,1.0051478,0.0,0.0,0.0,0.0,0.0,0,9.217599,9.21129,0.0,0.0,6.551629,12.903243,1.3781725,0.38545656,2.3416681,0.0
3,11,12.0,10.0,1.0,0.0,0.0,0.0,0.0,1.0,-5.4016968e-05,0.0,-0.0,0.0,-5.4016968e-05,-0.0,0.3362071,0.56185406,0.20181927,1.2905676,0.047520064,0.5352215,1.0,3.6751432,-14.356372,0.3935185,0.86855227,0.0,0.0,0.0,0.0,0.0,0,9.51613,9.822545,0.0,0.0,6.800117,12.907872,1.6912086,0.47953632,2.659542,0.8677818
0,12,13.0,10.0,1.0,0.0,0.0,0.0,0.0,1.0,-6.4850996e-05,0.0,-0.0,0.0,-6.4850996e-05,-0.0,0.31441525,0.53638995,0.22140972,1.7574196,0.107473835,1.3305813,1.0,4.159677,-14.690655,0.38425925,1.006479,0.0,0.0,0.0,0.0,0.0,0,10.024647,9.713945,0.0,0.0,7.5274167,11.82213,1.7073107,0.36453387,2.3858554,0.38396743
1,12,13.0,10.0,1.0,0.0,0.0,0.0,0.0,1.0,-6.186789e-05,0.0,-0.0,0.0,-6.186789e-05,-0.0,0.3404293,0.5140668,0.21610698,1.75162,0.10952997,1.3169823,1.0,4.3760476,-14.83433,0.3888889,0.9404176,0.0,0.0,0.0,0.0,0.0,0,10.16481,9.228524,0.0,1.8961978,6.636389,12.65225,1.3721796,0.24928318,1.9353008,0.0
2,12,13.0,10.0,1.0,0.0,0.0,0.0,0.0,1.0,-6.265705e-05,0.0,-0.0,0.0,-6.265705e-05,-0.0,0.3073085,0.54616463,0.20816314,1.9261359,0.09985647,1.4558611,1.0,3.9727132,-14.598104,0.3888889,1.068501,0.0,0.0,0.0,0.0,0.0,0,9.780777,9.004863,0.0,0.0,6.5419393,13.109497,1.6494601,0.3592349,2.4412224,0.0
3,12,13.0,10.0,1.0,0.0,0.0,0.0,0.0,1.0,-5.4821016e-05,0.0,-0.0,0.0,-5.4821016e-05,-0.0,0.34029502,0.591226,0.27262726,2.0906022,0.09608746,1.121159,1.0,4.389499,-14.283155,0.3935185,0.93804646,0.0,0.0,0.0,0.0,0.0,0,9.632071,8.481694,0.0,1.5958585,6.94919,12.086917,1.5802246,0.39599678,2.3306758,0.24608064
0,13,14.0,10.0,1.0,0.0,0.0,0.0,0.0,1.0,-7.061318e-05,0.0,-0.0,0.0,-7.061318e-05,-0.0,0.32001585,0.57763237,0.27284893,2.1609302,0.1150001,1.5581774,1.0,4.274022,-14.661888,0.38425925,1.0637549,0.0,0.0,0.0,0.0,0.0,0,9.0082855,8.696589,0.0,0.5075504,7.657937,10.834845,1.8821257,0.30668288,1.858173,1.3999536
1,13,14.0,10.0,1.0,0.0,0.0,0.0,0.0,1.0,-6.2898274e-05,0.0,-0.0,0.0,-6.2898274e-05,-0.0,0.3465045,0.54113096,0.2592357,1.9746943,0.11811575,1.3717105,1.0,4.4277515,-14.88491,0.3935185,1.0065298,0.0,0.0,0.0,0.0,0.0,0,9.126892,8.045502,0.0,2.288321,7.8083887,12.061713,1.7764559,0.152542,0.9382591,0.76451623
2,13,14.0,10.0,1.0,0.0,0.0,0.0,0.0,1.0,-6.814758e-05,0.0,-0.0,0.0,-6.814758e-05,-0.0,0.3273161,0.6280859,0.2892499,2.5104594,0.110242285,1.8139634,1.0,3.993608,-14.611243,0.3888889,1.1693174,0.0,0.0,0.0,0.0,0.0,0,8.316443,8.73504,0.0,0.0,7.302176,12.153615,1.5986924,0.27191347,1.3581406,0.0
3,13,14.0,10.0,1.0,0.0,0.0,0.0,0.0,1.0,-6.535212e-05,0.0,-0.0,0.0,-6.535212e-05,-0.0,0.33877194,0.6310881,0.28888306,2.2311466,0.11340003,1.3240948,1.0,4.507108,-14.048161,0.3935185,0.9961209,0.0,0.0,0.0,0.0,0.0,0,9.128011,9.213039,0.0,0.9634746,6.608398,11.779135,2.0499053,0.3071606,1.4786093,0.928935
0,14,15.0,10.0,1.0,0.0,0.0,0.0,0.0,1.0,-7.648085e-05,0.0,-0.0,0.0,-7.648085e-05,-0.0,0.32578743,0.60428643,0.2997873,2.4680085,0.15079418,1.9495628,1.0,4.6868825,-14.320411,0.38425925,1.1479857,0.0,0.0,0.0,0.0,0.0,0,9.150256,9.3123255,0.0,0.0,7.738551,11.120421,2.068718,0.23658103,1.9934294,0.5823916
1,14,15.0,10.0,1.0,0.0,0.0,0.0,0.0,1.0,-7.538394e-05,0.0,-0.0,0.0,-7.538394e-05,-0.0,0.35413057,0.53373545,0.28705832,2.3593707,0.16050762,1.9431285,1.0,4.9002094,-14.797292,0.3935185,1.0675119,0.0,0.0,0.0,0.0,0.0,0,8.657353,8.421849,0.0,0.77796537,7.639166,11.7099905,1.5885942,0.13136686,1.7782236,0.50993025
2,14,15.0,10.0,1.0,0.0,0.0,0.0,0.0,1.0,-7.776091e-05,0.0,-0.0,0.0,-7.776091e-05,-0.0,0.33015683,0.62994754,0.3015544,2.7323203,0.14492154,2.2486188,1.0,4.376182,-14.273103,0.3888889,1.2193938,0.0,0.0,0.0,0.0,0.0,0,8.863639,9.571556,0.0,0.0,6.707088,13.309039,1.6832527,0.26556268,2.2069552,0.0
3,14,15.0,10.0,1.0,0.0,0.0,0.0,0.0,1.0,-7.193229e-05,0.0,-0.0,0.0,-7.193229e-05,-0.0,0.33645594,0.6678476,0.30855826,2.3988514,0.13100573,1.5164279,1.0,4.715218,-13.613934,0.3935185,1.0732045,0.0,0.0,0.0,0.0,0.0,0,8.297866,9.1131525,0.0,0.065467015,8.264876,11.806141,2.0037782,0.2655671,1.8697892,0.38920334
0,15,16.0,10.0,1.0,0.0,0.0,0.0,0.0,1.0,-7.3168e-05,0.0,-0.0,0.0,-7.3168e-05,-0.0,0.33295417,0.66142905,0.3423627,2.655318,0.16089182,2.18578,1.0,4.6633344,-14.111193,0.38425925,1.2187065,0.0,0.0,0.0,0.0,0.0,0,8.164957,10.015818,0.0,0.0,6.011388,11.3492,2.8146408,0.2398387,1.6316856,1.4481678
1,15,16.0,10.0,1.0,0.0,0.0,0.0,0.0,1.0,-7.15809e-05,0.0,-0.0,0.0,-7.15809e-05,-0.0,0.35907495,0.5913827,0.3347039,2.477189,0.16518515,2.1445682,1.0,4.7631664,-14.604555,0.3935185,1.146571,0.0,0.0,0.0,0.0,0.0,0,7.9928937,8.56943,0.0,0.0,8.656182,11.275524,2.2012691,0.110654145,1.3261167,0.7346425
2,15,16.0,10.0,1.0,0.0,0.0,0.0,0.0,1.0,-7.1266884e-05,0.0,-0.0,0.0,-7.1266884e-05,-0.0,0.33335835,0.69224745,0.33493105,2.878253,0.14851645,2.3467302,1.0,4.262367,-14.129553,0.3935185,1.2911936,0.0,0.0,0.0,0.0,0.0,0,6.9602075,8.257001,0.0,0.0,8.623413,12.50642,2.5762243,0.16675004,1.6071974,0.0
