env,step,row,release_row,pinned,released,reward,r_contact,r_hold,r_bonus,r_act,r_cross,cross,cross_any,c_plate,c_sponge,dp_plate_cm,dr_plate_deg,dp_sponge_cm,dr_sponge_deg,within,plate_ok,sponge_ok,cert,cert_run,new_cert,dropped,drop_plate,drop_sponge,new_drop,success,done,act_abs_mean,res_arm_max_rad,res_fin_max_rad,F_L_thumb,F_L_index,F_L_middle,F_L_ring,F_L_pinky,F_R_thumb,F_R_index,F_R_middle,F_R_ring,F_R_pinky,gapL_idx_mid_cm,gapL_mid_ring_cm,gapL_ring_pinky_cm,d3L_idx_mid_cm,d3L_mid_ring_cm,d3L_ring_pinky_cm,gapR_idx_mid_cm,gapR_mid_ring_cm,gapR_ring_pinky_cm,d3R_idx_mid_cm,d3R_mid_ring_cm,d3R_ring_pinky_cm
0,28,29,48,1,0.0,0.2799897,0.28,0.0,0.0,-1.0319446e-05,-0.0,0.0,0.0,2.0,0.8,0.05934438,0.71436006,0.08168666,0.7252338,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.08524911,0.02728063,0.25681728,15.399596,11.161056,1.4090939,0.64003164,0.875685,6.0514965,1.3125576,2.7198393,5.361795,0.065542586,1.6417917,2.141442,3.3242702,1.6731358,2.4346411,3.893815,1.7882459,2.2485867,2.8592257,2.0498655,2.2961044,4.146948
1,28,29,50,1,0.0,0.27998966,0.28,0.0,0.0,-1.0349427e-05,-0.0,0.0,0.0,2.0,0.8,0.039635114,0.576071,0.07809901,0.52039254,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.085434355,0.026978523,0.25788236,13.551216,11.4002075,2.2624629,1.8340901,1.1565682,5.7454805,0.9794727,2.6688554,5.527263,0.41180682,1.6370326,2.0775816,3.3881187,1.6658273,2.4125717,3.9768987,1.8014036,2.2576406,2.848053,2.0666885,2.3096306,4.117874
2,28,29,49,1,0.0,0.2799899,0.28,0.0,0.0,-1.0100689e-05,-0.0,0.0,0.0,2.0,0.8,0.04941169,0.2406626,0.0952104,0.34034836,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.08595163,0.026290677,0.25204757,13.046429,10.751554,1.6574266,0.4422528,1.2245578,4.89234,0.97252166,2.668269,5.305613,0.0,1.6416162,2.0426524,3.4328454,1.6623551,2.3859665,4.0195293,1.7877593,2.3133292,2.8274908,2.0456202,2.3629785,4.103745
3,28,29,48,1,0.0,0.29999027,0.3,0.0,0.0,-9.7532875e-06,-0.0,0.0,0.0,2.0,1.0,0.047318153,1.1922094,0.05747311,0.5097557,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.08270722,0.025983138,0.25125104,12.936325,8.4478245,2.0188398,0.15971659,1.1659093,4.105255,2.9413958,3.5381947,6.608351,1.0449425,1.6405861,2.225595,3.279974,1.6744262,2.4883485,3.8260155,1.7822936,2.2677348,2.8533466,2.0414762,2.3096359,4.1354933
0,29,30,48,1,0.0,0.27999,0.28,0.0,0.0,-1.0015374e-05,-0.0,0.0,0.0,2.0,0.8,0.058892988,0.78931445,0.07779537,0.89437413,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.08341635,0.028072646,0.26144275,20.032537,10.711645,1.496423,0.524241,0.7854255,5.9791436,1.3257711,2.5841875,5.474785,0.20994225,1.6474769,2.1085844,3.3445568,1.6782774,2.410408,3.9157913,1.7783158,2.231619,2.8675206,2.0414274,2.281331,4.1682343
1,29,30,50,1,0.0,0.29998955,0.3,0.0,0.0,-1.0462241e-05,-0.0,0.0,0.0,2.0,1.0,0.045072585,0.6525183,0.07931905,0.66322577,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.08553153,0.027795767,0.26259163,11.982109,9.738568,1.9182587,1.1516359,0.79038817,5.544953,1.0043993,2.9199977,5.2650313,0.5269951,1.6429856,2.0544643,3.4003608,1.675169,2.392626,3.9917834,1.7987281,2.2362947,2.8626533,2.0663035,2.2892308,4.1452994
2,29,30,49,1,0.0,0.27999032,0.28,0.0,0.0,-9.691021e-06,-0.0,0.0,0.0,2.0,0.8,0.03585045,0.29607502,0.09122061,0.44936863,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.08388419,0.027061649,0.25612938,13.304848,12.086289,1.4126986,1.6739054,0.7736224,4.28842,0.881697,2.6537044,5.550056,0.21683659,1.6393896,2.0042148,3.4612243,1.6646849,2.358577,4.050494,1.7850064,2.2988758,2.8294542,2.042967,2.34702,4.0980506
3,29,30,48,1,0.0,0.2799901,0.28,0.0,0.0,-9.88191e-06,-0.0,0.0,0.0,2.0,0.8,0.050141882,1.1535037,0.07515826,0.6103749,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.08313077,0.026676947,0.2567992,13.370646,8.412435,1.7029197,0.11796306,1.1117855,5.6626825,1.4157231,3.5631077,6.395421,0.17292479,1.6475744,2.2015452,3.290164,1.6829293,2.4668665,3.8314466,1.7770499,2.2662647,2.8693697,2.0404851,2.3073175,4.1315055
0,30,31,48,1,0.0,0.27999023,0.28,0.0,0.0,-9.760713e-06,-0.0,0.0,0.0,2.0,0.8,0.06138024,0.64163214,0.08215879,0.99228024,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.08157592,0.028870963,0.26606795,17.67338,10.571017,2.0756695,0.532651,0.98544115,5.6424413,1.4119109,2.7581806,5.379224,0.06852366,1.6639482,2.0743568,3.368877,1.6989062,2.3909528,3.9475362,1.7696812,2.2227585,2.8753445,2.0339777,2.274679,4.1824985
1,30,31,50,1,0.0,0.29998967,0.3,0.0,0.0,-1.0332314e-05,-0.0,0.0,0.0,2.0,1.0,0.0456733,0.60651577,0.0802952,0.88292414,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.08466446,0.02847874,0.2676873,12.439241,10.470416,1.954147,0.97720623,1.1722878,4.2473803,2.1517403,2.651106,3.6931558,0.73159325,1.6341057,2.0166664,3.427883,1.6689887,2.3669887,4.025131,1.7957531,2.2179961,2.875983,2.059248,2.2728262,4.164865
2,30,31,49,1,0.0,0.27999055,0.28,0.0,0.0,-9.443049e-06,-0.0,0.0,0.0,2.0,0.8,0.046134666,0.33571756,0.08569913,0.5895011,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.08152637,0.027799511,0.25987986,13.295463,10.9298725,1.3206142,1.3972797,0.48525283,4.327416,1.3090688,3.0183706,4.573189,0.0,1.6369298,1.9583977,3.49745,1.6658802,2.3283427,4.091335,1.7812603,2.2860317,2.8378143,2.040669,2.3350995,4.124922
3,30,31,48,1,0.0,0.2799906,0.28,0.0,0.0,-9.402258e-06,-0.0,0.0,0.0,2.0,0.8,0.05530749,1.1941773,0.091103025,0.71106553,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.08143063,0.027490152,0.26144728,13.621048,7.804427,1.5000683,0.1291689,1.1384789,5.4256535,1.585794,3.2494905,6.2141523,0.26032653,1.6647242,2.1690626,3.3042848,1.7016115,2.4406183,3.8441918,1.7779462,2.2481368,2.877868,2.0386214,2.2944734,4.1301026
0,31,32,48,1,0.0,0.2799905,0.28,0.0,0.0,-9.517828e-06,-0.0,0.0,0.0,2.0,0.8,0.06250538,0.67143583,0.08881663,1.0719074,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0804577,0.02961152,0.27045283,18.683672,10.369588,1.7145865,0.65976614,0.7770007,5.6463494,1.1778059,3.340276,5.440398,0.23298089,1.6558375,2.0400043,3.3875294,1.6950091,2.3673048,3.96806,1.7651386,2.217181,2.8709188,2.0308278,2.2684987,4.167493
1,31,32,50,1,0.0,0.2799898,0.28,0.0,0.0,-1.0179203e-05,-0.0,0.0,0.0,2.0,0.8,0.046238083,0.64406717,0.0721871,1.0309652,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.084087595,0.029106982,0.27243054,12.886811,11.062597,1.588913,1.7670193,0.7821323,4.0537796,1.8202732,3.2102215,4.9738045,0.1883724,1.6362432,1.9877181,3.4452553,1.6731217,2.3500988,4.0487146,1.7891996,2.2096694,2.8990045,2.0574248,2.2656965,4.1854587
2,31,32,49,1,0.0,0.27999112,0.28,0.0,0.0,-8.89298e-06,-0.0,0.0,0.0,2.0,0.8,0.06169472,0.33102196,0.089394234,0.8011254,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.07752623,0.028486602,0.2630621,13.56859,10.798501,1.137739,1.4565161,1.1255594,3.7243283,1.2643906,2.9570985,3.752979,0.0,1.6460247,1.922936,3.517586,1.6788874,2.3042815,4.110157,1.7785594,2.2585645,2.8767526,2.0357022,2.310886,4.172985
3,31,32,48,1,0.0,0.29999053,0.3,0.0,0.0,-9.4666875e-06,-0.0,0.0,0.0,2.0,1.0,0.058402773,1.263601,0.10662364,0.8439454,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.081309095,0.028301198,0.26586854,13.085921,7.3214483,1.275598,0.13635074,1.0670784,5.333063,1.5530283,3.6679254,6.443783,0.6459657,1.6896881,2.1313143,3.314528,1.7283788,2.412851,3.8535569,1.7758377,2.2442415,2.8740726,2.039017,2.2920392,4.108547
0,32,33,48,1,0.0,0.27999076,0.28,0.0,0.0,-9.242166e-06,-0.0,0.0,0.0,2.0,0.8,0.07130482,0.6620446,0.09799424,1.1562146,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.079450674,0.030352635,0.2743562,18.17484,9.327331,1.5015442,0.6169452,0.82487214,4.2592587,1.2542083,3.928186,5.4475956,0.0398777,1.6518198,1.9995849,3.4127972,1.6970764,2.3338196,3.9919052,1.760643,2.2146814,2.871555,2.027726,2.2662404,4.168162
1,32,33,50,1,0.0,0.27999008,0.28,0.0,0.0,-9.925225e-06,-0.0,0.0,0.0,2.0,0.8,0.04645474,0.47477645,0.073622346,1.0505185,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.08214775,0.029857535,0.27644232,13.057351,10.669477,1.4588878,0.92733264,1.6584338,3.8014066,1.9387728,3.2303987,4.745057,0.06360176,1.6354922,1.9390095,3.4806154,1.6770946,2.3178303,4.0882363,1.7893397,2.2101984,2.909518,2.0575657,2.2662253,4.20869
2,32,33,49,1,0.0,0.27999136,0.28,0.0,0.0,-8.640359e-06,-0.0,0.0,0.0,2.0,0.8,0.08282626,0.48778653,0.09015842,0.9610255,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.07751897,0.029201332,0.2661149,13.175447,8.200477,1.7420725,1.113979,1.106962,3.4216826,1.362215,3.0332384,4.264953,0.0,1.6403161,1.8811717,3.5474296,1.6809175,2.2736046,4.140069,1.775673,2.241084,2.8952637,2.0366728,2.2949908,4.1995792
3,32,33,48,1,0.0,0.29999045,0.3,0.0,0.0,-9.571696e-06,-0.0,0.0,0.0,2.0,1.0,0.05563398,1.2580138,0.113863334,1.0071555,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.081040956,0.028976137,0.27051598,12.630557,7.030995,1.320417,0.014974811,1.1239481,5.4529963,1.6786213,3.983087,6.5415173,0.6726509,1.6830295,2.103819,3.3233464,1.7274659,2.3893995,3.8592033,1.7729841,2.2437975,2.8687642,2.0389187,2.2933667,4.0929103
0,33,34,48,1,0.0,0.27999094,0.28,0.0,0.0,-9.065363e-06,-0.0,0.0,0.0,2.0,0.8,0.07178643,0.6829933,0.10314359,1.2796044,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.079064436,0.031100769,0.2780065,19.449009,9.950451,1.6768258,1.0512434,0.7960418,3.8427353,1.2030531,3.62616,5.3312097,0.16199303,1.6497109,1.9563608,3.4393482,1.7016791,2.3011622,4.018152,1.7561958,2.2153802,2.8671734,2.023635,2.2674863,4.157678
1,33,34,50,1,0.0,0.27999032,0.28,0.0,0.0,-9.6947415e-06,-0.0,0.0,0.0,2.0,0.8,0.062283587,0.61548275,0.08474514,1.1391652,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.08137535,0.03057642,0.28015056,13.631116,10.716949,1.6429223,1.3654431,0.79699826,3.7492938,1.8018304,3.4460151,4.8156466,0.10658938,1.6158905,1.8895586,3.517256,1.6639652,2.2724566,4.1137586,1.7852492,2.2095182,2.90728,2.0569055,2.2671773,4.1922646
2,33,34,49,1,0.0,0.27999175,0.28,0.0,0.0,-8.24423e-06,-0.0,0.0,0.0,2.0,0.8,0.09748517,0.5188863,0.084200956,1.0900093,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.07494498,0.029820828,0.2687056,13.883042,10.475074,1.2629886,1.8757137,0.9248081,3.3397238,1.4261477,3.078091,4.223266,0.0,1.64086,1.838297,3.5739734,1.6863246,2.243234,4.169126,1.773367,2.231022,2.8960607,2.0379755,2.2854245,4.204773
3,33,34,48,1,0.0,0.27999085,0.28,0.0,0.0,-9.146064e-06,-0.0,0.0,0.0,2.0,0.8,0.054507628,1.3074386,0.11989971,1.1078153,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.07858631,0.029667944,0.27510348,13.708115,7.796709,1.5514269,0.0,1.1342903,5.3402963,1.7793057,4.0530195,6.553948,0.35113135,1.6753151,2.074096,3.3376818,1.724902,2.3635333,3.8702083,1.7702103,2.2508116,2.8542273,2.0383337,2.3008146,4.0644917
0,34,35,48,1,0.0,0.2799914,0.28,0.0,0.0,-8.612804e-06,-0.0,0.0,0.0,2.0,0.8,0.083672665,0.7391305,0.102175504,1.1548599,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.07677956,0.03180739,0.2814279,17.211342,8.717719,2.019759,0.57259864,1.2382069,3.8426123,1.4471569,3.0425265,3.3741765,0.03408378,1.6469263,1.8989373,3.4836416,1.7064899,2.252712,4.0556054,1.7551459,2.2032878,2.8910265,2.0205178,2.2627664,4.196534
1,34,35,50,1,0.0,0.27999067,0.28,0.0,0.0,-9.330664e-06,-0.0,0.0,0.0,2.0,0.8,0.07410444,0.6655819,0.069753446,1.1790062,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.07969996,0.031257074,0.28370193,13.539781,10.026663,1.7490709,1.4787601,0.5026562,3.7229135,1.9594777,3.393253,4.763337,0.0,1.6137756,1.8325355,3.5586004,1.664746,2.228464,4.15405,1.7861224,2.2116437,2.9102094,2.058371,2.2690785,4.2069945
2,34,35,49,1,0.0,0.2799921,0.28,0.0,0.0,-7.896245e-06,-0.0,0.0,0.0,2.0,0.8,0.119063586,0.71216536,0.09833669,0.9739692,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.07177789,0.030405281,0.27073088,12.670937,6.2969484,1.8190311,1.9392493,0.48289654,3.4367163,1.0821729,2.8928673,3.8596148,0.0,1.6385604,1.7981026,3.6024804,1.7017862,2.2125368,4.1938615,1.7720058,2.210451,2.9290655,2.0353136,2.2773712,4.235919
3,34,35,48,1,0.0,0.29999092,0.3,0.0,0.0,-9.07557e-06,-0.0,0.0,0.0,2.0,1.0,0.05899175,1.3960308,0.13245,1.1439646,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.078586996,0.03050062,0.2787486,14.294898,6.085094,1.4660658,0.0,1.6376473,4.2874722,0.66343784,5.7506614,10.559015,0.71302366,1.6601994,2.0363634,3.3550463,1.7203504,2.3303633,3.8843207,1.7849289,2.2422538,2.846168,2.050589,2.2966383,4.0537677
0,35,36,48,1,0.0,0.2799916,0.28,0.0,0.0,-8.409925e-06,-0.0,0.0,0.0,2.0,0.8,0.09593236,0.74018866,0.10228031,1.3717105,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.075883836,0.032484036,0.28483477,18.971758,8.762591,1.9387099,0.9144273,0.9811076,3.694892,1.2307367,3.3504,4.229864,0.0,1.6423348,1.844576,3.528771,1.7104241,2.2080028,4.091809,1.7659492,2.1710925,2.903839,2.0384042,2.230979,4.2096252
1,35,36,50,1,0.0,0.2999912,0.3,0.0,0.0,-8.833967e-06,-0.0,0.0,0.0,2.0,1.0,0.08660209,0.40348235,0.1135021,1.2104521,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.07745525,0.031920996,0.28693184,13.96105,9.452358,1.760147,1.5510747,1.0673939,3.7444754,1.3508314,3.0091903,2.3762772,1.0040144,1.6286333,1.7817423,3.5984912,1.6886005,2.1956482,4.1949325,1.7952114,2.1651766,2.9602914,2.0598032,2.238813,4.2525134
2,35,36,49,1,0.0,0.27999258,0.28,0.0,0.0,-7.411741e-06,-0.0,0.0,0.0,2.0,0.8,0.17475736,0.7316804,0.08629188,1.1616175,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.069844596,0.03092768,0.2725389,11.718107,5.6281185,1.574004,1.457282,1.8643798,3.1507277,1.324316,3.1720428,3.5757997,0.0,1.6358271,1.7735835,3.6250076,1.7163122,2.153938,4.1740627,1.7794937,2.1930814,2.9261298,2.0460541,2.259682,4.2360053
3,35,36,48,1,0.0,0.29999128,0.3,0.0,0.0,-8.721361e-06,-0.0,0.0,0.0,2.0,1.0,0.060629584,1.4325566,0.1242001,1.3457885,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.07737268,0.031202884,0.28269467,13.989115,6.378751,1.4084245,0.0,1.3967844,4.4894457,2.540545,4.697905,4.058882,0.8328057,1.653374,2.0029862,3.3686173,1.722757,2.29869,3.8968604,1.7934434,2.2163012,2.8610044,2.0622604,2.265476,4.0745196
0,36,37,48,1,0.0,0.27999192,0.28,0.0,0.0,-8.068886e-06,-0.0,0.0,0.0,2.0,0.8,0.10447088,0.6977318,0.10961046,1.4215873,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0746374,0.03316987,0.28775257,18.848969,8.266627,1.8702321,1.4008878,1.5952711,3.7834277,1.2655022,3.8353307,4.845703,0.0,1.6471416,1.7903466,3.572229,1.7183574,2.1695142,4.1355867,1.7722152,2.1635764,2.9053264,2.0467932,2.2243133,4.214394
1,36,37,50,1,0.0,0.27999207,0.28,0.0,0.0,-7.927755e-06,-0.0,0.0,0.0,2.0,0.8,0.11940049,0.7753077,0.11273001,1.1981034,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.07279382,0.032443468,0.29042962,13.263295,6.2926435,2.231952,1.1791937,2.4967482,3.589801,0.96826005,2.6741283,2.1320405,0.45874378,1.6139593,1.7632507,3.620079,1.6959863,2.1499069,4.184364,1.8030964,2.1047928,3.0229337,2.0746567,2.2010036,4.3235598
2,36,37,49,1,0.0,0.27999368,0.28,0.0,0.0,-6.3237344e-06,-0.0,0.0,0.0,2.0,0.8,0.106505826,1.7979273,0.088004716,1.1568913,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.06533343,0.03137582,0.2751467,11.172705,7.381554,2.2679253,0.0,1.5838567,3.163314,1.2592214,3.1663153,3.4405296,0.0,1.616411,1.7789334,3.639321,1.7024593,2.0875492,4.12563,1.7924749,2.1608822,2.949521,2.059318,2.2413173,4.247329
3,36,37,48,1,0.0,0.29999104,0.3,0.0,0.0,-8.961485e-06,-0.0,0.0,0.0,2.0,1.0,0.065541446,1.4499351,0.13227756,1.5716815,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0784796,0.031833768,0.28679273,13.931461,5.1509995,1.324296,0.0,1.1016625,4.1348395,1.5027922,6.1600375,6.7381577,0.8688386,1.650197,1.9670877,3.3865373,1.730454,2.2685704,3.9153793,1.802908,2.1936998,2.8698304,2.0688672,2.2435303,4.0634365
0,37,38,48,1,0.0,0.27999225,0.28,0.0,0.0,-7.734955e-06,-0.0,0.0,0.0,2.0,0.8,0.11852959,0.7651459,0.12381248,1.4434427,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.07255628,0.03378416,0.29031703,17.64661,6.498371,1.8926212,1.4369383,1.6712923,4.250807,1.7877858,4.949563,4.84036,0.46933922,1.6495075,1.7412554,3.6152964,1.729008,2.1313374,4.176696,1.7909176,2.1570966,2.9231973,2.0644948,2.2169952,4.2102265
1,37,38,50,1,0.0,0.27999234,0.28,0.0,0.0,-7.652791e-06,-0.0,0.0,0.0,2.0,0.8,0.12297504,0.8430175,0.10992823,1.2555226,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0717815,0.033042565,0.29336008,13.010723,7.2051187,2.1492784,1.4653476,1.5547819,3.2371795,0.81059784,2.478719,2.2208114,0.0,1.5795767,1.7180015,3.6604383,1.6787959,2.1078851,4.216931,1.8150046,2.068492,3.0373363,2.0903313,2.1737492,4.3370442
2,37,38,49,1,0.0,0.29999292,0.3,0.0,0.0,-7.090312e-06,-0.0,0.0,0.0,2.0,1.0,0.07777907,1.7417617,0.0974112,1.1616175,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0703071,0.03193771,0.27811974,13.016538,6.5956755,1.6979694,0.32793158,1.4382868,3.1229353,1.171554,2.932773,3.2396035,0.57065773,1.6202043,1.7425348,3.664092,1.7129359,2.0461996,4.1324744,1.8052012,2.1254532,2.960225,2.0755706,2.2223172,4.2256827
3,37,38,48,1,0.0,0.29999155,0.3,0.0,0.0,-8.465555e-06,-0.0,0.0,0.0,2.0,1.0,0.07038463,1.5262032,0.1355245,1.6489644,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.07647144,0.032462664,0.29059708,13.803812,5.080387,1.4064038,0.0,1.2497365,4.097774,1.3932931,6.5972714,6.95752,0.5061935,1.670511,1.9252409,3.4094458,1.7568251,2.2368817,3.9383166,1.8151187,2.1901891,2.8627076,2.081471,2.2403424,4.0453086
0,38,39,48,1,0.0,0.27999252,0.28,0.0,0.0,-7.484396e-06,-0.0,0.0,0.0,2.0,0.8,0.15418582,0.6090912,0.15069757,1.5410038,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.071419306,0.03435696,0.29276562,17.671608,6.6098356,1.6281065,1.4398029,2.705465,4.6155105,1.2218511,4.5594163,4.820817,0.037073735,1.6280555,1.697671,3.6620274,1.728954,2.0896256,4.2156568,1.8104427,2.1546788,2.9367237,2.084616,2.214183,4.199126
1,38,39,50,1,0.0,0.27999237,0.28,0.0,0.0,-7.638425e-06,-0.0,0.0,0.0,2.0,0.8,0.13871497,0.9004792,0.11648058,1.2666943,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.072453775,0.033561345,0.2961675,12.690071,7.3488855,2.0391247,1.8568103,1.7285297,3.2295084,1.0297501,2.7298064,2.0233984,0.0,1.5595745,1.669978,3.7030802,1.6700653,2.068452,4.255903,1.8249094,2.0353332,3.0526505,2.1043518,2.1592128,4.3651605
2,38,39,49,1,0.0,0.2999926,0.3,0.0,0.0,-7.4110385e-06,-0.0,0.0,0.0,2.0,1.0,0.07983699,1.7542992,0.10408444,1.1487441,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.07127934,0.032494888,0.28266925,11.662493,6.250829,1.9721383,0.75053257,1.1898229,2.8629959,0.9718868,2.4870267,1.9224641,0.84621817,1.6372021,1.6897529,3.6948926,1.7338842,2.0138726,4.169565,1.8190182,2.086664,2.991236,2.0888703,2.2049098,4.2581463
3,38,39,48,1,0.0,0.2999913,0.3,0.0,0.0,-8.691989e-06,-0.0,0.0,0.0,2.0,1.0,0.0722836,1.4766794,0.15014759,1.7026765,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.07748019,0.03312267,0.2947655,14.515999,5.173499,1.3799305,0.0,1.1063372,4.0427365,1.175296,7.1884727,7.319406,0.7684488,1.6836092,1.8909384,3.4263704,1.7780209,2.2091813,3.9544642,1.8299304,2.1858692,2.8540268,2.0963852,2.2364197,4.0228734
0,39,40,48,1,0.0,0.2999925,0.3,0.0,0.0,-7.52099e-06,-0.0,0.0,0.0,2.0,1.0,0.09082642,1.6265022,0.1552316,1.8379683,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.07183096,0.034847982,0.29539168,11.837231,7.541781,1.0820711,0.0,1.1866027,4.0547924,0.84658384,2.2952063,2.038215,1.3908195,1.6135342,1.6735837,3.6901019,1.7235124,2.0392766,4.2105184,1.8203236,2.1102138,2.9429436,2.0889783,2.1965868,4.1554685
1,39,40,50,1,0.0,0.27999267,0.28,0.0,0.0,-7.320375e-06,-0.0,0.0,0.0,2.0,0.8,0.16711767,0.89349854,0.11600347,1.3014385,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.070421994,0.034050114,0.29889923,13.026888,7.151654,1.7970785,1.2723293,2.2437282,3.1035452,1.0668544,2.7753356,1.95446,0.0,1.5441849,1.6067758,3.767262,1.6604211,2.0262005,4.3234577,1.8364065,2.0147905,3.0491903,2.1202688,2.149744,4.365813
2,39,40,49,1,0.0,0.29999286,0.3,0.0,0.0,-7.152284e-06,-0.0,0.0,0.0,2.0,1.0,0.08442761,1.8139634,0.09982356,1.1763476,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.070355214,0.033005923,0.2866325,12.274217,6.845381,1.8649988,0.80449724,1.8072425,2.4677083,1.054615,2.658613,1.8651687,0.5675809,1.6503029,1.6447123,3.7214212,1.7505093,1.980531,4.2020073,1.8315747,2.0499685,3.0171604,2.1070805,2.1864896,4.304507
3,39,40,48,1,0.0,0.2999916,0.3,0.0,0.0,-8.417459e-06,-0.0,0.0,0.0,2.0,1.0,0.073534444,1.4803851,0.16019705,1.6795346,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.07586839,0.033690494,0.29870677,14.182113,4.881969,1.2975134,0.0,1.0080465,3.8268313,1.0941716,6.211529,5.665055,0.7688072,1.6922526,1.8598139,3.4414356,1.7933465,2.1864603,3.9691834,1.8416755,2.1253905,2.9044166,2.1111505,2.1967254,4.083128
0,40,41,48,1,0.0,0.29999313,0.3,0.0,0.0,-6.8755367e-06,-0.0,0.0,0.0,2.0,1.0,0.08243587,1.6418291,0.1426424,1.4038581,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.06723623,0.035274703,0.29907554,12.614542,7.314383,1.4470128,0.988401,1.1704829,3.8012695,1.1741828,2.7706192,1.988037,1.3277559,1.6200416,1.6468085,3.7122927,1.7277924,1.9979672,4.221674,1.8268645,2.0568647,2.9755154,2.1049964,2.1728222,4.2074676
