env,step,row,release_row,pinned,released,reward,r_contact,r_hold,r_bonus,r_act,r_cross,cross,cross_any,c_plate,c_sponge,dp_plate_cm,dr_plate_deg,dp_sponge_cm,dr_sponge_deg,within,plate_ok,sponge_ok,cert,cert_run,new_cert,dropped,drop_plate,drop_sponge,new_drop,success,done,act_abs_mean,res_arm_max_rad,res_fin_max_rad,F_L_thumb,F_L_index,F_L_middle,F_L_ring,F_L_pinky,F_R_thumb,F_R_index,F_R_middle,F_R_ring,F_R_pinky,gapL_idx_mid_cm,gapL_mid_ring_cm,gapL_ring_pinky_cm,d3L_idx_mid_cm,d3L_mid_ring_cm,d3L_ring_pinky_cm,gapR_idx_mid_cm,gapR_mid_ring_cm,gapR_ring_pinky_cm,d3R_idx_mid_cm,d3R_mid_ring_cm,d3R_ring_pinky_cm
0,56,57,31,0,1.0,-0.029220622,0.26,-0.23613946,0.0,-7.0928772e-06,-0.05307406,0.05307406,1.0,2.0,0.6,0.33994716,2.5796595,0.22722718,3.3072584,1.0,1.0,1.0,1.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.06917132,0.043582864,0.3353812,12.310582,8.267772,3.830259,2.8421898,3.77932,2.5965562,0.4048508,4.729225,1.430014,0.0,1.7440941,0.6815556,4.6002665,1.9036133,1.5974486,5.0327134,1.9264348,2.015853,2.6272707,2.2419806,2.1722999,4.1885366
1,56,57,33,0,1.0,-0.07621454,0.26,-0.29881972,0.0,-7.5129574e-06,-0.037387293,0.037387293,1.0,2.0,0.6,0.36973843,3.4247012,0.23180073,3.543997,1.0,1.0,1.0,1.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.071496636,0.04439974,0.3345264,13.05649,8.235664,4.176179,2.8138053,3.714468,2.2939172,0.33830673,5.797987,4.1939173,0.0,1.774225,0.77567625,4.481899,1.9408207,1.6526377,4.923207,1.9316412,2.0033464,2.619683,2.2542377,2.132303,4.1269155
2,56,57,33,0,1.0,-0.0719385,0.28,-0.31602055,0.0,-7.429678e-06,-0.03591053,0.03591053,1.0,2.0,0.8,0.36820468,3.215816,0.25763088,3.9754162,1.0,1.0,1.0,1.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.07091015,0.04358024,0.3327186,13.59469,8.5730095,3.8172717,3.3381288,3.3897011,5.378011,0.69611275,4.362661,1.9049022,0.0,1.7968208,0.78453684,4.465142,1.9500275,1.6548355,4.911153,1.9269466,2.0009048,2.6484349,2.2446203,2.1583421,4.212542
3,56,57,32,0,1.0,-0.07187296,0.26,-0.2898094,0.0,-7.650372e-06,-0.04205589,0.04205589,1.0,2.0,0.6,0.38511845,3.0370486,0.25557262,3.5556846,1.0,1.0,1.0,1.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.07143297,0.04468801,0.33698517,13.543043,8.185882,4.116475,2.974384,4.2359257,3.394695,0.35528567,4.4499865,1.572984,0.0,1.7255373,0.74766463,4.535353,1.8932106,1.617571,4.981277,1.9271023,2.0039155,2.618762,2.2263591,2.160129,4.1629825
0,57,58,31,0,1.0,-0.06100908,0.26,-0.2582618,0.0,-6.9528915e-06,-0.06274032,0.06274032,1.0,2.0,0.6,0.36331332,2.6405377,0.23948464,3.5107086,1.0,1.0,1.0,1.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.06911063,0.043988485,0.33924383,12.563718,8.600431,4.069491,2.720827,3.5454745,2.6356683,0.4347938,4.492621,1.4462019,0.0,1.748383,0.6235581,4.654857,1.9143529,1.582264,5.0786777,1.9255168,2.0252519,2.6068463,2.2416382,2.1877055,4.1766977
1,57,58,33,0,1.0,-0.09115134,0.26,-0.3003556,0.0,-7.320279e-06,-0.050788403,0.050788403,1.0,2.0,0.6,0.40876675,3.0344698,0.23968531,3.730382,1.0,1.0,1.0,1.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.07080678,0.044850837,0.33862662,13.093649,8.533635,3.8692002,3.0016658,3.534026,2.3333373,0.44617033,5.0619745,3.4339957,0.0,1.7733104,0.6952696,4.5529537,1.9474338,1.6168354,4.982556,1.9323044,1.9980274,2.6096127,2.255801,2.1326613,4.127543
2,57,58,33,0,1.0,-0.08403298,0.28,-0.31405842,0.0,-7.2685557e-06,-0.04996729,0.04996729,1.0,2.0,0.8,0.38732284,3.0153208,0.2617171,4.0206475,1.0,1.0,1.0,1.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.070592895,0.044010073,0.33690736,13.3563385,8.572918,4.0793962,2.6772127,3.5776823,4.8420353,0.758395,4.3081007,1.4339135,0.0,1.797973,0.70019627,4.5407224,1.9569665,1.619496,4.970933,1.9256688,2.010295,2.6295743,2.242773,2.1748228,4.20045
3,57,58,32,0,1.0,-0.0987308,0.26,-0.30465776,0.0,-7.303491e-06,-0.05406573,0.05406573,1.0,2.0,0.6,0.41334474,2.9020867,0.275317,3.7477586,1.0,1.0,1.0,1.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.06964328,0.04514189,0.341276,13.441852,8.140755,4.41061,2.9936078,4.0823517,5.4738307,0.40748572,4.4070525,1.251245,0.0,1.7267313,0.6756056,4.59892,1.9030833,1.5900251,5.035144,1.9268737,2.0130715,2.5903358,2.2279701,2.175855,4.1558514
0,58,59,31,0,1.0,-0.087962724,0.26,-0.27622867,0.0,-6.841687e-06,-0.07172721,0.07172721,1.0,2.0,0.6,0.38442948,2.6735322,0.24593994,3.6991935,1.0,1.0,1.0,1.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.06913068,0.044377368,0.34289315,12.376427,8.364884,4.218766,2.9111807,3.5003355,2.7434201,0.41202968,4.5822115,1.2174654,0.0,1.7529242,0.56963676,4.7049904,1.9251387,1.5694367,5.119057,1.9247398,2.0325847,2.589555,2.2421277,2.1999412,4.159859
1,58,59,33,0,1.0,-0.11075767,0.26,-0.30906528,0.0,-7.062863e-06,-0.061685316,0.061685316,1.0,2.0,0.6,0.4357347,2.8812432,0.24695814,3.886598,1.0,1.0,1.0,1.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.069902666,0.045270797,0.34264952,13.478797,9.137527,4.21755,2.6726587,3.4637268,3.474297,0.22259893,4.136323,2.3894541,0.0,1.7728283,0.6298881,4.6129303,1.9522597,1.5927205,5.0316257,1.9309983,2.0053022,2.593573,2.2554982,2.147315,4.1279054
2,58,59,33,0,1.0,-0.09654909,0.28,-0.3144669,0.0,-7.03191e-06,-0.062075164,0.062075164,1.0,2.0,0.8,0.40392166,2.9053218,0.26327983,4.048008,1.0,1.0,1.0,1.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.06968575,0.044396885,0.3409166,13.464643,8.584996,4.1179895,2.741174,3.545064,4.564093,0.92215556,4.099271,1.248698,0.0,1.8016871,0.627549,4.6075625,1.9677179,1.595463,5.023838,1.9242429,2.0194411,2.6110866,2.2404985,2.1897244,4.182826
3,58,59,32,0,1.0,-0.09986942,0.28,-0.3158055,0.0,-7.094384e-06,-0.064056836,0.064056836,1.0,2.0,0.8,0.4325864,2.8654428,0.28272882,3.87409,1.0,1.0,1.0,1.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.06907384,0.04556994,0.34541065,13.508417,8.22445,4.549461,2.977882,4.0212817,4.3043823,0.7806132,4.1471124,1.1592349,0.0,1.7293814,0.615659,4.6529455,1.9128845,1.5725181,5.079559,1.924441,2.0232878,2.565807,2.226783,2.1927073,4.14057
0,59,60,31,0,1.0,-0.11508729,0.26,-0.29399174,0.0,-6.7440233e-06,-0.081088796,0.081088796,1.0,2.0,0.6,0.4018627,2.7483165,0.25416246,3.851392,1.0,1.0,1.0,1.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.06909048,0.04474485,0.34640062,12.234655,8.230657,4.0711226,2.827357,3.6013386,4.335175,0.3516501,4.3354025,1.3911927,0.0,1.7590754,0.5134672,4.7569447,1.9393815,1.5555115,5.159833,1.9234552,2.0414696,2.5706432,2.2414327,2.2137034,4.1413083
1,59,60,33,0,1.0,-0.13248463,0.26,-0.32160008,0.0,-6.8251184e-06,-0.070877716,0.070877716,1.0,2.0,0.6,0.45406297,2.9085531,0.2541661,3.9823022,1.0,1.0,1.0,1.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.06894492,0.045649372,0.34648862,13.251705,8.498188,4.288622,2.9419389,3.732102,3.4489524,0.21565841,3.3559082,1.7397648,0.0,1.7759274,0.5747337,4.6625733,1.9623127,1.5792879,5.07182,1.9275665,2.0162597,2.5712252,2.2519214,2.1659706,4.114349
2,59,60,33,0,1.0,-0.10630062,0.28,-0.3139273,0.0,-6.857904e-06,-0.07236647,0.07236647,1.0,2.0,0.8,0.42045075,2.7571313,0.2645797,4.0962615,1.0,1.0,1.0,1.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.06932212,0.044766176,0.344829,13.606381,8.661808,4.072474,2.8111584,3.6653297,4.9151363,0.5430361,3.9950764,1.2437967,0.0,1.8070973,0.5658012,4.6623707,1.9795448,1.5766746,5.0672836,1.9236244,2.0277648,2.5926352,2.23994,2.2030602,4.1710625
3,59,60,32,0,1.0,-0.13547254,0.26,-0.32204223,0.0,-7.0273704e-06,-0.07342327,0.07342327,1.0,2.0,0.6,0.44614547,2.8580575,0.2824098,3.9400098,1.0,1.0,1.0,1.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.069006786,0.045981146,0.34959885,13.638335,8.253956,4.5443435,3.0092642,4.0633364,4.60572,0.4731479,3.8045318,1.3601977,0.0,1.7336954,0.5594604,4.704305,1.92387,1.5583649,5.120497,1.9239306,2.0319045,2.5463753,2.2260098,2.2057152,4.1195765
0,60,61,31,0,1.0,-0.13811062,0.26,-0.3077467,0.0,-6.6452994e-06,-0.09035726,0.09035726,1.0,2.0,0.6,0.41838273,2.7971551,0.25927207,3.969504,1.0,1.0,1.0,1.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.06870955,0.045090333,0.3497542,12.176501,8.197494,3.9846842,2.880656,3.6423275,4.3619676,0.17561337,4.205179,1.1700411,0.0,1.7660428,0.45785642,4.808492,1.95393,1.5410331,5.1994843,1.9241296,2.0483584,2.553299,2.2433858,2.2234137,4.1235933
1,60,61,33,0,1.0,-0.15077151,0.26,-0.33114135,0.0,-6.758578e-06,-0.07962339,0.07962339,1.0,2.0,0.6,0.47081858,2.9284005,0.25695792,4.0555434,1.0,1.0,1.0,1.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0688802,0.04600931,0.35011372,13.324808,8.52805,4.275959,2.9846425,3.9237766,3.7870164,0.29635805,3.3705711,1.397015,0.0,1.7804023,0.5222596,4.7104487,1.9739751,1.5677767,5.110159,1.9251965,2.0273447,2.5489435,2.2481506,2.1841798,4.097619
2,60,61,33,0,1.0,-0.117790624,0.28,-0.31634802,0.0,-6.6741563e-06,-0.08143593,0.08143593,1.0,2.0,0.8,0.43833357,2.659442,0.26607713,4.1454644,1.0,1.0,1.0,1.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.06859044,0.045103565,0.34862003,13.671641,8.84087,3.9549413,2.8301525,3.50485,4.246887,0.71379924,3.7756402,1.4087586,0.0,1.8114276,0.51138437,4.7115,1.9906098,1.5633894,5.1057725,1.9230813,2.035632,2.5749326,2.238991,2.2142618,4.1553726
3,60,61,32,0,1.0,-0.13040066,0.28,-0.32712805,0.0,-6.757157e-06,-0.083265856,0.083265856,1.0,2.0,0.8,0.4575383,2.8385453,0.27594838,4.036582,1.0,1.0,1.0,1.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.06837636,0.046365947,0.3533251,13.477349,8.311841,4.3910174,2.9653983,4.0328374,4.167724,1.0168965,4.035224,1.1030896,0.0,1.738198,0.50040483,4.7590146,1.935651,1.5425048,5.1628346,1.9232333,2.037923,2.5305212,2.2255177,2.216423,4.1044436
0,61,62,31,0,1.0,-0.16241741,0.26,-0.3235138,0.0,-6.5421254e-06,-0.098897055,0.098897055,1.0,2.0,0.6,0.4307502,2.9219782,0.27186435,4.035224,1.0,1.0,1.0,1.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.06843358,0.04541619,0.353007,12.399996,8.388697,3.9358373,2.7260134,3.9006732,3.5907042,0.29797384,3.8777745,0.77618474,0.0,1.7718147,0.40661767,4.8559327,1.9666109,1.531152,5.238029,1.9236438,2.057343,2.525662,2.244748,2.2347434,4.092573
1,61,62,33,0,1.0,-0.16812882,0.26,-0.33896267,0.0,-6.6083944e-06,-0.08915952,0.08915952,1.0,2.0,0.6,0.48854184,2.905591,0.26133865,4.124259,1.0,1.0,1.0,1.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0684451,0.046345193,0.35359403,13.322454,8.849435,3.5946968,2.9513438,3.7469683,3.317725,0.40064794,3.247714,1.184892,0.0,1.783416,0.4650429,4.7622313,1.9838469,1.5523696,5.1518207,1.924567,2.0379922,2.5197945,2.246142,2.2000864,4.0797224
2,61,62,33,0,1.0,-0.13068008,0.28,-0.31996042,0.0,-6.5242393e-06,-0.09071314,0.09071314,1.0,2.0,0.8,0.45462352,2.5938814,0.26945493,4.184934,1.0,1.0,1.0,1.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.067875214,0.045410927,0.3523396,13.6729355,8.915726,3.818481,2.737151,3.5687795,4.351754,0.6868002,3.792154,0.9977719,0.0,1.8145998,0.45572108,4.7623506,1.9998183,1.5480248,5.1456394,1.9232466,2.0421007,2.5592513,2.2398143,2.224515,4.143762
3,61,62,32,0,1.0,-0.14600205,0.28,-0.33314115,0.0,-6.7151136e-06,-0.092854194,0.092854194,1.0,2.0,0.8,0.4676453,2.862436,0.27360007,4.0941586,1.0,1.0,1.0,1.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.06812914,0.046725117,0.35726795,13.453154,8.352216,4.1619306,3.0424027,4.009258,3.794369,0.90575963,3.8732708,1.0724747,0.0,1.7435302,0.4428748,4.8124313,1.9477788,1.5272844,5.204091,1.9231372,2.0439954,2.515708,2.225789,2.2258577,4.088169
0,62,63,31,0,1.0,-0.182495,0.26,-0.33544952,0.0,-6.4760056e-06,-0.10703899,0.10703899,1.0,2.0,0.6,0.44447923,3.006221,0.2814988,4.072879,1.0,1.0,1.0,1.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.06846567,0.04573001,0.35603684,12.48302,8.430246,3.786287,2.723556,4.086453,3.4235933,0.10905286,3.888224,1.1610079,0.0,1.7770592,0.3577661,4.901568,1.9777564,1.5220189,5.274729,1.9231803,2.0659015,2.5014133,2.2449832,2.2443354,4.060765
1,62,63,33,0,1.0,-0.18411513,0.26,-0.34593695,0.0,-6.4925207e-06,-0.09817167,0.09817167,1.0,2.0,0.6,0.50500154,2.901008,0.2647063,4.169191,1.0,1.0,1.0,1.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.06806591,0.046651013,0.35698467,13.4542885,8.950037,3.8899739,2.7919276,3.6437767,3.4355283,0.27294976,3.2894847,1.374935,0.0,1.7883025,0.4109699,4.8127565,1.9945475,1.5385263,5.1913958,1.9243479,2.046954,2.4999044,2.2457507,2.211991,4.0573215
2,62,63,33,0,1.0,-0.14820749,0.28,-0.3281682,0.0,-6.3730117e-06,-0.100032896,0.100032896,1.0,2.0,0.8,0.4681197,2.653549,0.27189517,4.20974,1.0,1.0,1.0,1.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.06701805,0.04568727,0.35596052,13.587174,8.774903,3.568459,2.9053686,3.9593024,4.402601,0.6545567,4.1022553,0.9714378,0.0,1.8189732,0.39980263,4.8156047,2.0094583,1.5347215,5.1880956,1.923991,2.049876,2.539303,2.2420034,2.23451,4.1261773
3,62,63,32,0,1.0,-0.16134654,0.28,-0.3392707,0.0,-6.570583e-06,-0.10206926,0.10206926,1.0,2.0,0.8,0.4807709,2.8610685,0.27168834,4.1620493,1.0,1.0,1.0,1.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.067461036,0.047063574,0.3611032,13.546834,8.380622,4.0459323,3.0515273,3.9660294,3.6923487,0.8944235,3.8264482,1.2845094,0.0,1.7485906,0.38758442,4.8640227,1.9585904,1.5131412,5.2441463,1.9228294,2.0509005,2.5008805,2.2260456,2.236147,4.0708685
0,63,64,31,0,1.0,-0.20121166,0.26,-0.34570062,0.0,-6.39226e-06,-0.115504645,0.115504645,1.0,2.0,0.6,0.45871156,3.0808072,0.28779832,4.100655,1.0,1.0,1.0,1.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.068123564,0.04602732,0.35893473,11.88616,8.269859,3.3636374,2.4901047,4.4546056,3.468186,0.17601593,3.9624152,0.9588202,0.0,1.7811809,0.30697212,4.95057,1.9872123,1.5165745,5.315465,1.9237674,2.072166,2.4820268,2.2448816,2.2524269,4.0449085
1,63,64,33,0,1.0,-0.19889349,0.26,-0.35194474,0.0,-6.362155e-06,-0.10694238,0.10694238,1.0,2.0,0.6,0.51932037,2.9163473,0.26536357,4.1991267,1.0,1.0,1.0,1.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.06748616,0.046937324,0.36025247,13.357624,8.891511,3.5127988,3.0746546,3.9735446,3.171573,0.41270855,3.6197243,1.0180244,0.0,1.7922971,0.35834575,4.8627453,2.004234,1.5265176,5.2303424,1.9238405,2.0531847,2.4852448,2.2448208,2.2215497,4.04373
2,63,64,33,0,1.0,-0.16549033,0.28,-0.33687782,0.0,-6.2892796e-06,-0.10860621,0.10860621,1.0,2.0,0.8,0.48474953,2.7124813,0.2753472,4.224591,1.0,1.0,1.0,1.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.06668366,0.04594282,0.35948843,13.742141,8.865002,3.6108968,2.6931522,4.2163672,4.1894193,0.6177934,4.231782,1.0808719,0.0,1.8246605,0.34836268,4.8656735,2.019835,1.5222585,5.228215,1.9238747,2.057443,2.5207021,2.2426274,2.24347,4.105017
3,63,64,32,0,1.0,-0.17378142,0.28,-0.34285742,0.0,-6.437922e-06,-0.11091757,0.11091757,1.0,2.0,0.8,0.49058875,2.8864002,0.27024874,4.166561,1.0,1.0,1.0,1.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.06689174,0.04737888,0.3648366,13.651693,8.447967,3.8439116,3.0722077,4.164977,3.9129207,0.96349317,3.6924708,0.8880539,0.0,1.7535727,0.33449456,4.914112,1.9689571,1.501978,5.283187,1.923646,2.0575128,2.4805584,2.2287498,2.2439451,4.045365
0,64,65,31,0,1.0,-0.21863353,0.26,-0.3557552,0.0,-6.29772e-06,-0.122872025,0.122872025,1.0,2.0,0.6,0.47690544,3.1209447,0.29173884,4.1509376,1.0,1.0,1.0,1.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.06752177,0.04629792,0.36176842,12.319103,8.768386,3.414549,2.6858559,4.7536077,3.7468228,0.1694619,3.880576,0.77673537,0.0,1.7865877,0.26276782,4.9934616,1.9971589,1.5120056,5.350128,1.9252346,2.07732,2.466145,2.2469258,2.258952,4.0316525
1,64,65,33,0,1.0,-0.21123493,0.26,-0.3561185,0.0,-6.268452e-06,-0.115110144,0.115110144,1.0,2.0,0.6,0.53087884,2.9198344,0.26563692,4.2199564,1.0,1.0,1.0,1.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.06702997,0.04719742,0.363481,13.765459,8.90155,3.5226598,2.8884342,4.131241,3.2209165,0.24730138,3.7379847,0.9420315,0.0,1.7965592,0.30933917,4.9088187,2.014197,1.516522,5.2666235,1.9242778,2.0595834,2.4700344,2.2455828,2.2303143,4.0305014
2,64,65,33,0,1.0,-0.18273167,0.28,-0.34610766,0.0,-6.193199e-06,-0.11661782,0.11661782,1.0,2.0,0.8,0.5044593,2.768464,0.279731,4.232737,1.0,1.0,1.0,1.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.06629184,0.04618391,0.36293662,13.705819,9.086847,3.3769877,2.6771853,4.2653003,4.18058,0.56987375,4.05232,1.0877417,0.0,1.8295027,0.30029303,4.913003,2.0291257,1.5136158,5.2663527,1.924897,2.0642884,2.4988742,2.244741,2.2496085,4.077764
3,64,65,32,0,1.0,-0.19072378,0.28,-0.35000598,0.0,-6.3247603e-06,-0.120711476,0.120711476,1.0,2.0,0.8,0.5063718,2.9096293,0.2700757,4.2082524,1.0,1.0,1.0,1.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.066295326,0.04766925,0.36848795,13.574416,8.70594,3.7000124,2.891572,4.64204,3.3961763,1.085686,3.7991872,1.0195985,0.0,1.7568395,0.28063357,4.9672313,1.9760437,1.4926463,5.3269897,1.9237213,2.0649037,2.4602666,2.2301207,2.2526226,4.0208387
0,65,66,31,0,1.0,-0.23108344,0.26,-0.36484075,0.0,-6.2164277e-06,-0.12623647,0.12623647,1.0,2.0,0.6,0.49794424,3.1459262,0.29032275,4.2095537,1.0,1.0,1.0,1.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.067215614,0.04655613,0.36452484,12.432946,8.6666155,3.452398,2.446468,4.795996,3.5524971,0.14685455,4.4181056,0.78177345,0.0,1.7907515,0.24258122,5.012516,2.006124,1.5145197,5.36498,1.9270434,2.0814815,2.457308,2.2483933,2.2644436,4.0273676
1,65,66,33,0,1.0,-0.22200742,0.26,-0.35881692,0.0,-6.1512014e-06,-0.12318434,0.12318434,1.0,2.0,0.6,0.5507589,2.8352344,0.26744422,4.2500873,1.0,1.0,1.0,1.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.06638147,0.047437724,0.36660582,13.645412,9.193248,3.0777335,2.7567933,4.508591,3.6604414,0.27169746,3.702153,0.83761334,0.0,1.7977751,0.260894,4.9553733,2.020443,1.5072434,5.304048,1.9252449,2.0655155,2.4557748,2.2463536,2.2373385,4.020053
2,65,66,33,0,1.0,-0.2003898,0.28,-0.35566306,0.0,-6.089954e-06,-0.12472065,0.12472065,1.0,2.0,0.8,0.5226737,2.8200088,0.28327417,4.263512,1.0,1.0,1.0,1.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.06592142,0.046407532,0.36630154,14.168482,9.069145,3.3143914,2.5861177,4.228602,4.199945,0.56859404,4.5643673,1.0603868,0.0,1.8342991,0.25167614,4.9595084,2.0391188,1.506748,5.304552,1.925899,2.0700805,2.4813712,2.2456627,2.2559304,4.065942
3,65,66,32,0,1.0,-0.20176508,0.28,-0.35747004,0.0,-6.192125e-06,-0.12428885,0.12428885,1.0,2.0,0.8,0.52411777,2.9414692,0.2718463,4.228111,1.0,1.0,1.0,1.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0657611,0.047937926,0.37205032,13.660324,8.640949,3.8954604,2.8247945,4.7284403,3.4298093,1.0274227,4.002934,0.950685,0.0,1.7604653,0.2566479,4.9915795,1.9841065,1.4964285,5.3475223,1.9246422,2.071099,2.439823,2.2324643,2.2582033,3.99668
0,66,67,31,0,1.0,-0.24326555,0.26,-0.37398213,0.0,-6.1254605e-06,-0.12927729,0.12927729,1.0,2.0,0.6,0.5220244,3.1528857,0.2897436,4.2679167,1.0,1.0,1.0,1.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.06672494,0.04679128,0.36727616,12.134023,8.896753,3.097265,2.682445,5.1090817,3.4566247,0.13479748,4.634989,0.73682314,0.0,1.7942134,0.22433624,5.0318346,2.0141845,1.5180068,5.38026,1.928658,2.0844147,2.4525306,2.2504508,2.268204,4.0257134
1,66,67,33,0,1.0,-0.2359946,0.26,-0.36666995,0.0,-5.980134e-06,-0.12931865,0.12931865,1.0,2.0,0.6,0.5719838,2.8553174,0.26507428,4.292791,1.0,1.0,1.0,1.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0651315,0.04763532,0.36970618,13.419302,9.41953,3.0585093,2.9297233,4.552984,3.424259,0.17735307,4.0514307,1.0550736,0.0,1.8012758,0.22408813,4.993188,2.0268836,1.5064088,5.3353286,1.9259728,2.0718112,2.442699,2.2482917,2.244766,4.005116
2,66,67,33,0,1.0,-0.21541955,0.28,-0.36532313,0.0,-6.0231628e-06,-0.1300904,0.1300904,1.0,2.0,0.8,0.54626083,2.8618891,0.2883004,4.271767,1.0,1.0,1.0,1.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.06571344,0.046613004,0.3696326,13.768475,9.175969,3.06917,2.6184952,4.589198,4.1252112,0.5665804,4.191887,0.81414616,0.0,1.8376436,0.2194576,4.9911375,2.0460095,1.5068669,5.330845,1.926694,2.075617,2.4633594,2.2493734,2.2599194,4.0444546
3,66,67,32,0,1.0,-0.21136332,0.28,-0.3642314,0.0,-6.1020546e-06,-0.12712581,0.12712581,1.0,2.0,0.8,0.54216295,2.9876764,0.2729765,4.221254,1.0,1.0,1.0,1.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.06559561,0.048197888,0.3755887,13.717918,8.800761,3.712289,2.8154898,4.6372757,3.075008,0.9293197,3.7066984,0.8223595,0.0,1.7646157,0.23724511,5.011343,1.9932932,1.5023997,5.3631344,1.9258037,2.0776181,2.4174123,2.236493,2.2629879,3.966213
0,67,68,31,0,1.0,-0.25563198,0.26,-0.38318747,0.0,-6.049118e-06,-0.13243845,0.13243845,1.0,2.0,0.6,0.54392165,3.1746588,0.29723698,4.283297,1.0,1.0,1.0,1.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.06610238,0.04700052,0.37005204,12.223565,8.926227,3.226947,2.469979,4.7794642,3.611056,0.020002596,4.1677537,0.6649007,0.0,1.7984818,0.2053693,5.0518894,2.023019,1.5205071,5.3956094,1.9299365,2.090372,2.4380655,2.257632,2.2713912,3.997828
1,67,68,33,0,1.0,-0.24751838,0.26,-0.37480932,0.0,-5.9158383e-06,-0.13270313,0.13270313,1.0,2.0,0.6,0.5891662,2.896687,0.26144615,4.3464365,1.0,1.0,1.0,1.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.06487169,0.047822297,0.37277025,13.839617,9.343706,3.2316878,2.5747113,4.51178,3.299645,0.13895544,4.2626433,1.0337119,0.0,1.8064727,0.2037812,5.0138936,2.036543,1.5100847,5.352187,1.9276812,2.0759165,2.4325342,2.2518218,2.2488537,3.9945965
2,67,68,33,0,1.0,-0.2283304,0.28,-0.37505132,0.0,-5.923414e-06,-0.13327317,0.13327317,1.0,2.0,0.8,0.5646317,2.9171524,0.29099908,4.3057194,1.0,1.0,1.0,1.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.065190725,0.046807118,0.3729119,13.5009575,9.349659,2.851855,2.8213923,4.9358277,3.684373,0.5136467,4.5386496,0.96400315,0.0,1.8412344,0.20036101,5.010279,2.054356,1.5124067,5.3468223,1.9278914,2.0814857,2.4454622,2.2518687,2.265317,4.0250053
3,67,68,32,0,1.0,-0.2218351,0.28,-0.37159032,0.0,-5.9998806e-06,-0.1302388,0.1302388,1.0,2.0,0.8,0.5606567,3.0236163,0.27266014,4.2416053,1.0,1.0,1.0,1.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.06516899,0.048438564,0.37903142,13.703218,8.984022,3.3862426,2.8332496,4.8455553,2.897272,0.95407206,3.9722612,0.81751966,0.0,1.7676674,0.21856725,5.0300636,2.0002406,1.5058537,5.3779764,1.9265301,2.0832531,2.3990102,2.2380927,2.2691278,3.9445448
