env,step,row,release_row,released,certified,k,gate_ok,can,contact,reward,r_adv,r_leash,r_bonus,r_act,r_soft,e_n_cm,e_xy_cm,dp_plate_cm,dr_plate_deg,dp_sponge_cm,dr_sponge_deg,within,plate_tilt_deg,gap_mm,coverage,travel_cm,success,died,die_kind,cross_any,dq_re_deg,done,F_L_thumb,F_L_index,F_L_middle,F_L_ring,F_L_pinky,F_R_thumb,F_R_index,F_R_middle,F_R_ring,F_R_pinky
1,11,12.0,10.0,1.0,0.0,0.0,0.0,0.0,1.0,-5.3104097e-05,0.0,-0.0,0.0,-5.3104097e-05,-0.0,0.2685884,0.37361747,0.08880709,0.82708347,0.040659927,0.82708347,1.0,0.931042,-8.304695,0.41666666,0.52113146,0.0,0.0,0.0,0.0,0.0,0,11.007632,6.967717,14.588123,0.0,6.4808297,10.296353,0.0,0.0,7.621345,2.7342553
2,11,12.0,10.0,1.0,0.0,0.0,0.0,0.0,1.0,-4.9126058e-05,0.0,-0.0,0.0,-4.9126058e-05,-0.0,0.23285262,0.40393072,0.037618633,0.17693864,0.01590899,0.39167053,1.0,0.29475054,-7.291441,0.41666666,0.45897827,0.0,0.0,0.0,0.0,0.0,0,10.752397,8.097977,13.152058,0.0,5.511609,9.944356,0.12608743,0.7391211,7.557093,1.7643214
3,11,12.0,10.0,1.0,0.0,0.0,0.0,0.0,1.0,-5.56737e-05,0.0,-0.0,0.0,-5.56737e-05,-0.0,0.16780123,0.40382972,0.073484406,0.48778653,0.01949507,0.69885266,1.0,1.5948321,-6.396284,0.41666666,0.52506727,0.0,0.0,0.0,1.0,0.0,0,11.316139,8.706885,14.2120075,0.0,4.274102,8.150323,0.0,0.20880528,6.251325,1.628378
0,12,13.0,10.0,1.0,0.0,0.0,0.0,0.0,1.0,-4.248185e-05,0.0,-0.0,0.0,-4.248185e-05,-0.0,0.37291235,0.46926326,0.16009507,1.0339975,0.06810026,0.56786054,1.0,0.7758167,-11.23811,0.41203704,0.5158537,0.0,0.0,0.0,0.0,0.0,0,12.750306,9.165252,14.62229,0.0,5.4842997,7.0618343,0.0,1.0381645,5.7743797,1.1259029
1,12,13.0,10.0,1.0,0.0,0.0,0.0,0.0,1.0,-3.969409e-05,0.0,-0.0,0.0,-3.969409e-05,-0.0,0.33073947,0.3947379,0.1772385,1.6265022,0.09830095,0.90394926,1.0,1.8094835,-10.049123,0.41666666,0.55001205,0.0,0.0,0.0,1.0,0.0,0,9.253681,0.0,18.238766,0.0,4.8017583,8.827856,0.0,0.0,7.7635818,2.7929761
2,12,13.0,10.0,1.0,0.0,0.0,0.0,0.0,1.0,-4.1098563e-05,0.0,-0.0,0.0,-4.1098563e-05,-0.0,0.2707593,0.41897067,0.16107056,0.9602107,0.07290296,0.6549129,1.0,0.5598809,-8.308459,0.41666666,0.4948709,0.0,0.0,0.0,1.0,0.0,0,10.437736,7.9195914,14.742088,0.0,5.4262757,8.325009,0.9642895,0.37841454,7.424205,1.7809272
3,12,13.0,10.0,1.0,0.0,0.0,0.0,0.0,1.0,-3.643688e-05,0.0,-0.0,0.0,-3.643688e-05,-0.0,0.21663997,0.46011066,0.13799505,0.87580365,0.063005,0.84022754,1.0,1.670701,-7.0234175,0.41666666,0.58415514,0.0,0.0,0.0,1.0,0.0,0,10.805304,4.7544208,12.852732,0.0,5.184278,6.8010907,0.17359182,0.1954806,5.261361,0.7490634
0,13,14.0,10.0,1.0,0.0,0.0,0.0,0.0,1.0,-3.6957503e-05,0.0,-0.0,0.0,-3.6957503e-05,-0.0,0.3879426,0.51282024,0.3072153,1.9523712,0.09696976,0.6679296,1.0,1.0640404,-11.608766,0.41666666,0.5664012,0.0,0.0,0.0,1.0,0.0,0,12.9055605,8.011833,14.838774,0.0,5.8101325,6.7421303,0.0,0.90124094,5.9805183,1.3528279
1,13,14.0,10.0,1.0,0.0,0.0,0.0,0.0,1.0,-3.6233123e-05,0.0,-0.0,0.0,-3.6233123e-05,-0.0,0.38685316,0.44289523,0.29362127,2.3377073,0.14393923,1.0645804,1.0,2.5151281,-11.650784,0.41666666,0.60323477,0.0,0.0,0.0,1.0,0.0,0,7.6204834,0.0,12.099607,0.2671367,5.257636,7.483454,0.4761362,0.08308283,7.0879517,2.614198
2,13,14.0,10.0,1.0,0.0,0.0,0.0,0.0,1.0,-3.751009e-05,0.0,-0.0,0.0,-3.751009e-05,-0.0,0.32379422,0.54261154,0.24280313,1.7520669,0.11274812,0.96427786,1.0,1.3123899,-9.732847,0.42592594,0.6189696,0.0,0.0,0.0,1.0,0.0,0,7.8255215,0.0,14.744382,0.0,4.4821396,7.7201195,1.1095202,0.40391156,7.7074795,1.3126833
