env,step,row,release_row,released,certified,k,gate_ok,can,contact,reward,r_adv,r_leash,r_bonus,r_act,r_soft,e_n_cm,e_xy_cm,dp_plate_cm,dr_plate_deg,dp_sponge_cm,dr_sponge_deg,within,plate_tilt_deg,gap_mm,coverage,travel_cm,success,died,die_kind,cross_any,dq_re_deg,done,F_L_thumb,F_L_index,F_L_middle,F_L_ring,F_L_pinky,F_R_thumb,F_R_index,F_R_middle,F_R_ring,F_R_pinky
0,8,9.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.000116994146,0.0,-0.0,0.0,-0.000116994146,-0.0,0.048628077,0.36171636,0.0,0.0,0.0,0.0,1.0,1.3514708,-3.2430346,0.12037037,1.0540018,0.0,0.0,0.0,0.0,0.0,0,9.879896,6.3015876,2.1290524,2.3420613,2.7996778,13.020142,0.30075517,0.0,4.1854515,0.0
1,8,9.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.00010807762,0.0,-0.0,0.0,-0.00010807762,-0.0,0.0255581,0.5378452,0.0,0.0,0.0,0.0,1.0,1.488326,-3.6100745,0.12037037,1.0861956,0.0,0.0,0.0,0.0,0.0,0,10.749155,7.6243806,2.139002,2.2303267,2.4643877,12.121299,0.738718,0.0,2.6293614,0.0
2,8,9.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,-8.8697634e-05,0.0,-0.0,0.0,-8.8697634e-05,-0.0,0.045361742,0.45606965,0.0,0.0,0.0,0.0,1.0,1.3456664,-4.187666,0.11574074,1.3619779,0.0,0.0,0.0,0.0,0.0,0,11.366617,7.996608,1.3042037,2.0451796,2.5254624,12.026097,0.39829853,0.07662272,3.4609892,0.0
3,8,9.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.000107468826,0.0,-0.0,0.0,-0.000107468826,-0.0,0.0018989667,0.43251687,0.0,0.0,0.0,0.0,1.0,1.1730316,-4.084637,0.12037037,1.0158533,0.0,0.0,0.0,0.0,0.0,0,14.590295,7.4763265,1.6088547,1.9010224,2.1040325,11.9303,0.48646694,0.0,2.015216,0.0
0,9,10.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,-9.979853e-05,0.0,-0.0,0.0,-9.979853e-05,-0.0,0.08201506,0.42230138,0.0,0.0,0.0,0.0,1.0,1.4180312,-4.0853543,0.12037037,1.1157892,0.0,0.0,0.0,0.0,0.0,0,14.014349,9.066708,2.2012212,2.4648187,3.0968964,14.710015,1.2981321,0.0,6.562742,0.0
1,9,10.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,-9.987013e-05,0.0,-0.0,0.0,-9.987013e-05,-0.0,0.049128197,0.46214586,0.0,0.0,0.0,0.0,1.0,1.4874054,-4.0316005,0.125,1.271326,0.0,0.0,0.0,0.0,0.0,0,13.943603,9.241136,2.780918,1.8234203,2.7104902,11.556574,2.4756882,1.9304986,10.976543,0.0
2,9,10.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.00011097327,0.0,-0.0,0.0,-0.00011097327,-0.0,0.04350152,0.5980486,0.0,0.0,0.0,0.0,1.0,1.5112903,-4.518941,0.12037037,1.5504886,0.0,0.0,0.0,0.0,0.0,0,12.911515,7.8565373,2.6411188,2.193042,2.5017798,9.977664,2.2986221,1.158912,7.353098,0.0
3,9,10.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.00010931254,0.0,-0.0,0.0,-0.00010931254,-0.0,0.07437449,0.32385933,0.0,0.0,0.0,0.0,1.0,0.39614186,-4.160745,0.12037037,1.1246037,0.0,0.0,0.0,0.0,0.0,0,13.981367,7.228548,2.9893153,2.2237327,2.1991394,13.636158,1.2677017,0.0,5.9126244,0.0
0,10,11.0,10.0,1.0,0.0,0.0,0.0,0.0,1.0,-0.00011005857,0.0,-0.0,0.0,-0.00011005857,-0.0,0.16343892,1.0938041,0.0,0.07912936,0.0,0.09691328,1.0,4.6289735,-7.15966,0.13425925,1.7875701,0.0,0.0,0.0,0.0,0.0,0,16.14791,10.208129,2.467704,1.7436117,2.2027895,15.539927,0.9206275,0.0,8.280045,0.0
1,10,11.0,10.0,1.0,0.0,0.0,0.0,0.0,1.0,-0.00013691468,0.0,-0.0,0.0,-0.00013691468,-0.0,0.18598959,1.0233405,0.0,0.03956468,0.0,0.0,1.0,4.319014,-5.6759305,0.1388889,1.8970321,0.0,0.0,0.0,0.0,0.0,0,15.232341,10.480907,2.4171817,3.001854,2.0550826,12.030342,0.92860854,0.5677783,9.886001,3.3723755
2,10,11.0,10.0,1.0,0.0,0.0,0.0,0.0,1.0,-0.0001222783,0.0,-0.0,0.0,-0.0001222783,-0.0,0.19795373,1.0034688,0.0,0.055952907,0.0,0.0,1.0,3.9250073,-6.4788704,0.13425925,2.043129,0.0,0.0,0.0,0.0,0.0,0,14.572564,9.89261,2.7439947,3.3680015,2.714793,11.77478,0.6913272,0.50333214,7.3143444,2.3913069
3,10,11.0,10.0,1.0,0.0,0.0,0.0,0.0,1.0,-0.000108203385,0.0,-0.0,0.0,-0.000108203385,-0.0,0.12282077,0.94993114,0.0,0.11190581,0.0,0.0,1.0,4.7973437,-7.0159307,0.13425925,1.7589258,0.0,0.0,0.0,0.0,0.0,0,18.02022,11.877493,1.9535565,3.5482836,2.150519,13.525185,0.502189,0.0,8.001963,1.0016459
0,11,12.0,10.0,1.0,0.0,0.0,0.0,0.0,1.0,-0.000105311185,0.0,-0.0,0.0,-0.000105311185,-0.0,0.22688359,1.2087755,0.07677668,0.54103935,0.043312684,0.3538774,1.0,5.2386923,-7.2776175,0.13425925,1.9346461,0.0,0.0,0.0,0.0,0.0,0,14.84904,8.866022,2.6804276,4.4483533,4.802748,15.115713,0.21404512,0.0,8.567649,1.276751
1,11,12.0,10.0,1.0,0.0,0.0,0.0,0.0,1.0,-8.78705e-05,0.0,-0.0,0.0,-8.78705e-05,-0.0,0.28585196,1.2344869,0.04508566,0.45799458,0.058244564,0.49732068,1.0,4.592949,-5.259208,0.1388889,2.1208124,0.0,0.0,0.0,0.0,0.0,0,15.199235,8.773662,2.6278882,4.257201,4.557045,12.414144,0.7155024,0.6644728,10.091922,1.3766291
2,11,12.0,10.0,1.0,0.0,0.0,0.0,0.0,1.0,-7.4175754e-05,0.0,-0.0,0.0,-7.4175754e-05,-0.0,0.26536137,1.1539057,0.05165999,0.46980488,0.058569033,0.22381166,1.0,4.189607,-6.2925143,0.13425925,2.1966252,0.0,0.0,0.0,0.0,0.0,0,15.177691,8.674353,2.6850445,4.1271434,4.292213,13.498767,0.81379825,0.44847673,8.786234,1.098494
